~~~~~~~~~~~~~~~
Text File : itemname_jpn_kanji.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	なし
ZKN_X_261_000	しつこい　性格の　ポケモン。 目をつけた　獲物が　ヘトヘトに 疲れるまで　追いかけ回す。
ZKN_X_262_000	優れた　トレーナーの　命令には 絶対に　服従。大昔に 群れで　行動していた　名残り。
ZKN_X_263_000	ジグザグに　歩いて　草陰や 地面に　埋まっている　宝物を 見つけるのが　得意な　ポケモン。
ZKN_X_264_000	まっすぐ　走る　スピードは 時速１００キロを　軽く　超える。 曲がった　道は　とても　苦手。
ZKN_X_265_000	葉っぱが　大好物。 ムックルに　襲われたときは お尻の　トゲで　撃退する。
ZKN_X_266_000	糸を　木の枝に　巻きつけている。 糸についた　雨水を　飲みながら 進化の　ときを　待っている。
ZKN_X_267_000	色　鮮やかな　羽の　模様が　特徴。 細い　口を　伸ばして 花の　甘い　ミツを　吸い取る。
ZKN_X_268_000	やわらかい　糸で　できた　体は 時間と　ともに　硬くなっていく。 ひび割れると　進化は　間近だ。
ZKN_X_269_000	夜行性の　ポケモン。 明かりに　誘われた　ドクケイルが 街路樹の　葉を　食い散らかす。
ZKN_X_270_000	水草に　そっくりな　ポケモン。 泳げない　ポケモンを　葉っぱに 乗せて　向こう岸まで　運ぶ。
ZKN_X_271_000	日当たりの　良い　水辺に　住む。 昼間は　水草の　ベッドで　眠り 日が　暮れると　動き出す。
ZKN_X_272_000	陽気な　音楽を　聴くと 体中に　力が　みなぎり 踊らずには　いられなくなるのだ。
ZKN_X_273_000	頭の　先を　枝に　くっつけて ぶら下がる。強風に　あおられ 落ちてしまう　ことも　あるのだ。
ZKN_X_274_000	コノハナが　奏でる　草笛の　音色は 人を　不安にさせる。 森の　奥に　住んでいる。
ZKN_X_275_000	森の　神様と　恐れられていた ポケモン。相手の　考えを　読み 先回りする　能力を　持つ。
ZKN_X_276_000	強い　相手にも　勇敢に 立ち向かう　根性の　持ち主。 暖かい　土地を　目指して　飛ぶ。
ZKN_X_277_000	２本の　尾羽が　ピンと　立って いれば　健康な　証拠。 優雅に　大空を　飛び回る。
ZKN_X_278_000	長い　翼で　海風を　受けて グライダーのように　滑空する。 休むときは　翼を　折り畳む。
ZKN_X_279_000	大きな　クチバシを　海に　入れて ひとすくいすると　エサが　たくさん 入っているという　寸法だ。
ZKN_X_280_000	赤いツノで　人や　ポケモンの 温かな　気持ちを　キャッチすると 全身が　ほのかに　熱くなる。
ZKN_X_281_000	トレーナーの　明るい　気持ちが サイコパワーの　源。楽しい 気分に　なると　クルクル　踊る。
ZKN_X_282_000	トレーナーを　守るためなら サイコパワーを　使いきり　小さな ブラックホールを　作り出す。
ZKN_X_283_000	普段は　池に　住んでいるが 夕立の　後には　街中の 水たまりに　姿を　現す。
ZKN_X_284_000	目玉模様の　触角を　持つ。 ４枚の　羽で　浮かび上がり 前後左右に　動くことができる。
ZKN_X_285_000	湿った　場所を　好み　昼間は 森の　木陰で　じっと　している。 頭から　毒の　粉を　出す。
ZKN_X_286_000	短い　腕は　パンチを　出すとき グーンと　伸びる。プロボクサー 顔負けの　テクニックを　持つ。
ZKN_X_287_000	ナマケロの　怠けた　様子は 見ている　人の　怠け心を 存分に　刺激するのだ。
ZKN_X_288_000	心臓の　鼓動が　速く 全身の　血が　たぎっているため １秒も　じっと　していられない。
ZKN_X_289_000	世界一　ぐうたらな　ポケモン。 手が　届く　範囲の　エサを 食べつくすと　居場所を　替える。
ZKN_X_290_000	長い　あいだ　地中で　暮らして いたため　目は　ほとんど　見えない。 触角で　様子を　探る。
ZKN_X_291_000	鳴き声を　聞き続けると 頭痛が　治まらなくなる。 見えない　ほどの　速さで　動く。
ZKN_X_292_000	抜け殻が　魂を　宿した。 背中の　すきまから　のぞきこむと 魂を　吸われてしまうらしい。
ZKN_X_293_000	普段は　ささやき　声。危険を 察知すると　大声で　泣き出す。 耳の　蓋を　閉じると　泣きやむ。
ZKN_X_294_000	思い切り　吸いこんだ　空気を 発達した　腹筋を　使って 吐き出すことで　大声を　出す。
ZKN_X_295_000	バクオングの　遠ぼえは　１０キロ 先まで　届く。体中の　穴から さまざまな　音を　出す。
ZKN_X_296_000	大木に　何度も　体当たりして 強靭な　体と　くじけない　心を 鍛え上げるのだ。
ZKN_X_297_000	両足で　地面を　踏み鳴らして パワーを　ためる。張り手　１発で １０トン　トラックを　吹っ飛ばす。
ZKN_X_298_000	大きな　尻尾に　乗って　弾むと 地上では　速く　移動できる。 水辺で　暮らす　ポケモン。
ZKN_X_299_000	いつも　北を　向いている 磁石の　鼻で　まわりの　鉄を 引き寄せて　守りを　固めるのだ。
ZKN_X_300_000	動くものを　つい　追ってしまう。 自分の　尻尾を　追いかけて 同じ　場所を　グルグル　回る。
ZKN_X_301_000	汚い　場所が　大嫌い。 居心地の　良い　場所で いつも　毛並みを　手入れしている。
ZKN_X_302_000	洞窟の　暗闇に　潜む。 宝石を　食べているうちに 目が　宝石に　なってしまった。
ZKN_X_303_000	おとなしい　顔で　相手を　油断 させてから　おおあごで　がぶり。 かみつくと　絶対に　放さない。
ZKN_X_304_000	普段は　山奥で　暮らしているが お腹が　すくと　ふもとに　現われ 線路や　車を　食べてしまう。
ZKN_X_305_000	鉄鉱石が　大好物。 鋼の　体を　ぶつけ合って 縄張り　争いを　する。
ZKN_X_306_000	山を　まるごと　縄張りに　する。 傷が　多い　ボスゴドラほど 戦っているので　侮れない。
ZKN_X_307_000	いつもは　山奥で　修行。 めいそうをして　精神力を　高めると 体が　浮かび上がる。
ZKN_X_308_000	ダンスの　ような　優雅な　動きで 攻撃を　かわして　強烈な　一撃を 相手に　お見舞いする。
ZKN_X_309_000	体毛に　ためた　電気を　使い 筋肉を　刺激することで 瞬発力を　高める。
ZKN_X_310_000	人前には　めったに　姿を　見せない。 雷の　落ちた　場所に 住処が　あると　いう。
ZKN_X_311_000	火花の　ボンボンを　作って 仲間を　応援する。 電柱から　電気を　吸い取る。
ZKN_X_312_000	マイナンと　プラスルの　電気は 血液の　流れを　良くして こりを　ほぐす　効果が　ある。
ZKN_X_313_000	夜になると　お尻を　光らせ 仲間と　会話する。イルミーゼの 出す　甘い　香りが　大好き。
ZKN_X_314_000	甘い　香りで　バルビートを　誘導して ２００　以上の　模様を 夜空に　描く。
ZKN_X_315_000	右手と　左手で　２種類の 毒を　使いわけて　攻撃する。 香りが　強いほど　元気だ。
ZKN_X_316_000	心臓や　脳みそは　小さく 体の　大部分が　胃袋。 なんでも　溶かす　胃液を　出す。
ZKN_X_317_000	なんでも　まるのみしてしまう。 毛穴から　猛毒の　体液を 分泌して　敵に　浴びせかける。
ZKN_X_318_000	集団で　船に　襲いかかり 船底を　食いちぎり　沈める。 ジャングルの　川に　生息する。
ZKN_X_319_000	鉄板も　かみちぎる　キバを　持ち 泳ぐ　速度は　時速１２０キロ。 別名は　海のギャング。
ZKN_X_320_000	ボールの　ように　弾んで　遊ぶ。 たくさんの　海水を　飲みこむほど 高く　弾むように　なるのだ。
ZKN_X_321_000	大きな　体を　波の上で ジャンプさせ　衝撃を　生みだし 相手を　気絶　させることがある。
ZKN_X_322_000	灼熱の　マグマを　背中の コブに　ためている。雨に　当たると マグマが　冷えて　動きが　鈍る。
ZKN_X_323_000	背中の　コブの　火山は １０年ごとに　大噴火　するが 激しく　怒っても　噴火する。
ZKN_X_324_000	使われなくなった　炭鉱には たくさんの　コータスが　住みついて 石炭を　せっせと　掘っている。
ZKN_X_325_000	尻尾を　バネのかわりに　いつも 飛び跳ねている。跳ねる　振動で 心臓を　鼓動　させているのだ。
ZKN_X_326_000	黒真珠で　サイコパワーを 強め　奇妙な　ステップで 相手の　心を　操るぞ。
ZKN_X_327_000	同じ　ブチ模様の　パッチールは いない。フラフラした　足取りで 相手の　ねらいを　外す。
ZKN_X_328_000	乾燥した　砂漠に　生息。 すり鉢状の　巣穴の　中で 獲物を　じっと　待ち続ける。
ZKN_X_329_000	２枚の　羽を　高速で 振動させて　出す　超音波は 激しい　頭痛を　ひきおこす。
ZKN_X_330_000	羽の　羽ばたきで　砂漠の　砂を 巻き上げて　姿を　隠す。 赤い　カバーが　砂から　目を　守る。
ZKN_X_331_000	雨が　少ない　乾燥した 地域に　生息。１年に　１回 黄色の　花を　咲かせる。
ZKN_X_332_000	夜になると　活動を　はじめる。 砂漠の　暑さに　疲れ果てた 獲物を　見つけ出し　捕らえるのだ。
ZKN_X_333_000	人の　頭の　上に ちょこんと　乗って　帽子のように ふるまうのが　なぜか　大好き。
ZKN_X_334_000	大空を　ゆったりと　飛ぶ。 チルタリスの　美しい　ハミングを 聴くと　うっとり　夢心地だ。
