~~~~~~~~~~~~~~~
Text File : monsname_deu.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	Ei
ZKN_ULSUN_782_000	Mit der Schuppe an seinem Kopf schlägt es laut auf Steine oder auf den Boden, um seine Gegner einzuschüchtern oder Freunde zu rufen.
ZKN_ULSUN_783_000	Es lässt seine Schuppen erklingen, indem es sie aneinanderschlägt. Wenn der Rhythmus seinen Höhepunkt erreicht, geht es zum Angriff über.
ZKN_ULSUN_784_000	Hat es seine Beute erlegt, stößt es ein Heulen aus, was von seinen Artgenossen nah und fern mit einem metallischen Rasseln gefeiert wird.
ZKN_ULSUN_785_000	Trotz seiner Rolle als Schutzpatron kommt es vor, dass es wild wird und andere Pokémon oder Menschen angreift, die ihm die Laune verderben.
ZKN_ULSUN_786_000	Es verteilt leuchtenden Flügelstaub, der die Wunden von Menschen und Pokémon heilt. Auf Akala wird es als Schutzpatron verehrt.
ZKN_ULSUN_787_000	Obwohl man es als Schutzpatron bezeichnet, verfügt es über die nötige Härte, um seine Feinde erbarmungslos zu vernichten.
ZKN_ULSUN_788_000	Als Schutzpatron von Poni kontrolliert es das Wasser und lauert im dichten Nebel. Es wird gleichermaßen gefürchtet wie respektiert.
ZKN_ULSUN_789_000	Da sein Körper aus Gas besteht, kann es schon von einem leichten Luftzug weggeweht werden. Aber das scheint ihm nichts auszumachen.
ZKN_ULSUN_790_000	Ein vor Urzeiten über Alola herrschender König nannte es „Sternenkokon“ und erbaute ihm zu Ehren ein Podium.
ZKN_ULSUN_791_000	Öffnet es eine Ultrapforte, ebnet es mitunter für fremde Energie und Lebewesen den Weg in unsere Welt.
ZKN_ULSUN_792_000	In Schriftstücken aus längst vergangenen Zeiten wird es als „Mondbringer“ bezeichnet.
ZKN_ULSUN_793_000	Eines der Lebewesen aus einer anderen Welt, die Ultrabestien genannt werden. Man glaubt, dass es über ein starkes Nervengift verfüge.
ZKN_ULSUN_794_000	In dieser Welt wirkt es gefährlich und fremdartig, doch in seiner ursprünglichen Welt ist es ein ganz gewöhnliches Lebewesen.
ZKN_ULSUN_795_000	Ein Lebewesen aus einer anderen Welt. Sein Körper ist schmal und anmutig, doch es verbirgt sich große Kraft darin.
ZKN_ULSUN_796_000	In dieser Welt wirkt sein Aussehen gefährlich und fremdartig, doch in seiner ursprünglichen Welt ist es ein ganz gewöhnliches Lebewesen.
ZKN_ULSUN_797_000	Eine der gefährlichen Ultrabestien. In ihren riesigen Armen wurden hohe Energiemengen nachgewiesen.
ZKN_ULSUN_798_000	Der Körper dieser Ultrabestie ist dünn wie Papier und so scharfkantig wie eine geschliffene Klinge.
ZKN_ULSUN_799_000	In dieser Welt wirkt sein Aussehen gefährlich und fremdartig, doch in seiner ursprünglichen Welt ist es ein ganz gewöhnliches Lebewesen.
ZKN_ULSUN_800_000	Diese Kreatur stammt wohl aus einer anderen Welt. Sie wirkt gequält, wenn sie auf der Suche nach Licht, seiner Energiequelle, herumwütet.
ZKN_ULSUN_801_000	Es synchronisiert sein Bewusstsein mit dem anderer, um ihre Gefühle zu verstehen. Dadurch fällt es ihm leicht, Menschen zu helfen.
ZKN_ULSUN_802_000	Schlüpft es in den Schatten seines Gegners, um dessen Bewegungen und Kräfte zu imitieren, kann es sogar stärker als das Original werden.
ZKN_ULSUN_803_000	Diese Ultrabestie wird in der Welt, aus der sie kommt, so gemocht, dass sie oft als Partner für Reisen gewählt wird.
ZKN_ULSUN_804_000	Eines der Lebewesen, die Ultrabestien genannt werden. In seinem Körper bewahrt es Hunderte Liter giftiger Flüssigkeit auf.
ZKN_ULSUN_805_000	Diese Kreatur kam durch eine Ultrapforte. Sie besteht anscheinend aus mehreren aufeinandergestapelten Wesen.
ZKN_ULSUN_806_000	Dieses Wesen ist vermutlich eine Ultrabestie. Es nähert sich Menschen tänzelnd, nur um dann plötzlich seinen Kopf explodieren zu lassen.
ZKN_ULSUN_807_000	Mit seinen elektrisierten Krallen reißt es Gegner in Stücke. Selbst wenn sie ausweichen, werden sie von elektrisch geladenen Funken getroffen.
ZKN_ULSUN_808_000	
ZKN_ULSUN_003_001	
ZKN_ULSUN_006_001	
ZKN_ULSUN_006_002	
ZKN_ULSUN_009_001	
ZKN_ULSUN_015_001	
ZKN_ULSUN_018_001	
ZKN_ULSUN_019_001	Es zeigt nur an frischen Dingen Interesse. Nimmt man es mit zum Einkaufen, hilft es einem bei der Auswahl von Zutaten.
ZKN_ULSUN_020_001	Es ist unglaublich gierig. Oftmals kann es gar nicht alles fressen, was es die Rattfratz in sein Nest zusammentragen lässt.
ZKN_ULSUN_020_002	
ZKN_ULSUN_025_001	Dieses Pikachu trägt die Kappe des Trainers, mit dem es sich zusammengeschlossen hat. Ein Anblick, den man nicht alle Tage sieht!
ZKN_ULSUN_025_002	Dieses Pikachu trägt die Kappe des Trainers, mit dem es sich zusammengeschlossen hat. Ein Anblick, den man nicht alle Tage sieht!
ZKN_ULSUN_025_003	Dieses Pikachu trägt die Kappe des Trainers, mit dem es sich zusammengeschlossen hat. Ein Anblick, den man nicht alle Tage sieht!
ZKN_ULSUN_025_004	Dieses Pikachu trägt die Kappe des Trainers, mit dem es sich zusammengeschlossen hat. Ein Anblick, den man nicht alle Tage sieht!
ZKN_ULSUN_025_005	Dieses Pikachu trägt die Kappe des Trainers, mit dem es sich zusammengeschlossen hat. Ein Anblick, den man nicht alle Tage sieht!
ZKN_ULSUN_025_006	Dieses Pikachu trägt die Kappe des Trainers, mit dem es sich zusammengeschlossen hat. Ein Anblick, den man nicht alle Tage sieht!
ZKN_ULSUN_025_007	Dieses Pikachu trägt die Kappe des Trainers, mit dem es sich zusammengeschlossen hat. Ein Anblick, den man nicht alle Tage sieht!
ZKN_ULSUN_026_001	Es sammelt Psycho-Kräfte in seinem Schweif und bewegt sich wie ein Surfer auf diesem fort. Man nennt es daher auch den „Geländesurfer“.
ZKN_ULSUN_027_001	Um sich vor Vulkanausbrüchen zu schützen, floh es in verschneites Gebirge. Sein Eispanzer ist hart wie Stahl.
ZKN_ULSUN_028_001	Es rast in hohem Tempo durch den Schnee. Seine Krallen sind groß und scharf, damit es sich leichter durchgraben kann.
ZKN_ULSUN_037_001	Wer sich Vulpix leichtsinnig nähert, weil es doch so süß ist, wird sogleich von Vulnona, dem Anführer des Rudels, eingefroren.
ZKN_ULSUN_038_001	Menschen, die sich im verschneiten Gebirge verlaufen haben, weist es den Weg nach unten, weil es sie so schnell wie möglich loswerden will.
ZKN_ULSUN_050_001	Es ist so kräftig, dass es sich mühelos durch Schichten von Lavagestein graben kann. An der Oberfläche zeigt es sich nur selten.
ZKN_ULSUN_051_001	Da seine metallischen Haare schwer sind, ist es nicht besonders flink. Im Gegenzug kann es sich aber durch harte Felsschichten graben.
ZKN_ULSUN_052_001	Ein launenhaftes und selbstsüchtiges Pokémon. Manche Trainer geben ihm nur zu gerne die Aufmerksamkeit, nach der es sich sehnt.
ZKN_ULSUN_053_001	Sein liebliches Gesicht steht im Kontrast zu der grausamen Vorliebe dafür, seine geschwächte Beute ausgiebig zu quälen, bevor es sie erlegt.
ZKN_ULSUN_065_001	Das rote Organ auf seiner Stirn sondert Psycho- Kräfte ab, die es ihm ermöglichen, seine Gegner vollständig zu durchschauen.
ZKN_ULSUN_074_001	Verwechselt man es mit einem Felsbrocken und tritt darauf, erwarten einen eine schmerzhafte Kopfnuss gepaart mit einem Stromschlag.
ZKN_ULSUN_075_001	Streiten sie sich untereinander, erzeugen sie ein lautes Knallen und grelles Leuchten, das von Einheimischen „Felsenfeuerwerk“ genannt wird.
ZKN_ULSUN_076_001	Ein dickköpfiges und mürrisches Pokémon. Wenn man es verärgert, stößt es aus seinem Körper Strom aus und heult mit donnernder Stimme auf.
ZKN_ULSUN_080_001	Gewaltige Energiemengen haben zwar das Muschas an seiner Rute gestärkt, auf Flegmon hatten sie aber keinen besonderen Einfluss.
ZKN_ULSUN_088_001	Die Müllanlagen Alolas beherbergen rund hundert Exemplare dieses Pokémon. Sie sind fleißig dabei, riesige Mengen an Müll zu vertilgen.
ZKN_ULSUN_089_001	In seinem Inneren befinden sich mehr als 100 verschiedene Toxine. Seine Lebenskraft zieht es aus den chemischen Reaktionen zwischen ihnen.
ZKN_ULSUN_094_001	Gengar hat es auf das Leben aller Kreaturen abgesehen. Es versucht selbst seinen eigenen Trainer mit einem Fluch zu belegen.
ZKN_ULSUN_103_001	Alola-Kokowei ist der ganze Stolz der Einwohner Alolas. Deshalb ziert sein Abbild auch sehr viele geschichtsträchtige Gemälde und Gebäude.
ZKN_ULSUN_105_001	Die vielfältige Flora der Alola-Region ist ein gefährliches Terrain für Knogga. Alola-Knogga kämpfen deshalb mit Feuer, um zu überleben.
ZKN_ULSUN_105_002	
ZKN_ULSUN_115_001	Gewaltige Energiemengen haben das Junge in kürzester Zeit heranwachsen lassen. Seine Mutter ist aufgrund dessen angespannt.
ZKN_ULSUN_127_001	Durch die Mega-Entwicklung kann es nun fliegen. Aus lauter Freude darüber kommt es nur noch selten auf den Boden zurück.
ZKN_ULSUN_130_001	Die Mega-Entwicklung strapaziert seinen Körper so sehr, dass es dauerhaft unter Stress steht und nur noch ungestümer wütet.
ZKN_ULSUN_142_001	Durch die Strapazen der Mega-Entwicklung ist dieses Pokémon über alle Maßen gereizt, was es dazu bringt, alles anzugreifen, was sich bewegt.
ZKN_ULSUN_150_001	
ZKN_ULSUN_150_002	
ZKN_ULSUN_181_001	Überschüssige Energien der Mega-Entwicklung haben seine Gene stimuliert. Dadurch wuchs das einst verloren gegangene Fell wieder nach.
ZKN_ULSUN_201_001	
ZKN_ULSUN_201_002	
ZKN_ULSUN_201_003	
ZKN_ULSUN_201_004	
ZKN_ULSUN_201_005	
ZKN_ULSUN_201_006	
ZKN_ULSUN_201_007	
ZKN_ULSUN_201_008	
ZKN_ULSUN_201_009	
ZKN_ULSUN_201_010	
ZKN_ULSUN_201_011	
ZKN_ULSUN_201_012	
ZKN_ULSUN_201_013	
ZKN_ULSUN_201_014	
ZKN_ULSUN_201_015	
ZKN_ULSUN_201_016	
ZKN_ULSUN_201_017	
ZKN_ULSUN_201_018	
ZKN_ULSUN_201_019	
ZKN_ULSUN_201_020	
ZKN_ULSUN_201_021	
ZKN_ULSUN_201_022	
ZKN_ULSUN_201_023	
ZKN_ULSUN_201_024	
ZKN_ULSUN_201_025	
ZKN_ULSUN_201_026	
ZKN_ULSUN_201_027	
ZKN_ULSUN_208_001	
ZKN_ULSUN_212_001	Da es die Restenergie aus der Mega-Entwicklung in seinem Inneren speichert, beginnt sein Körper zu schmelzen, wenn es sich lange nicht bewegt.
ZKN_ULSUN_214_001	Der Klammergriff seiner beiden Hörner ermöglicht es ihm, das 500-fache seines Körpergewichts zu tragen.
ZKN_ULSUN_229_001	Seine extrem hohe Körpertemperatur hat zur Folge, dass die Spitze seiner Rute sowie seine roten Klauen zu schmelzen beginnen.
ZKN_ULSUN_248_001	Die gewaltige aufgenommene Energie hat seine Rückenpartie zum Bersten gebracht. Es wird von blinder Zerstörungswut getrieben.
ZKN_ULSUN_254_001	
ZKN_ULSUN_257_001	
ZKN_ULSUN_260_001	
ZKN_ULSUN_282_001	
ZKN_ULSUN_302_001	Durch die Mega-Entwicklung wurde das Juwel auf seiner Brust so groß, dass es sich durch seine Haut schnitt und vom Körper löste.
ZKN_ULSUN_303_001	Ein äußerst angriffslustiges Pokémon, das seine Beute mit der geballten Kraft seiner beiden Kiefer zerreißt.
ZKN_ULSUN_306_001	
ZKN_ULSUN_308_001	
ZKN_ULSUN_310_001	Durch die Mega-Entwicklung sammelt sich in seinem Körper mehr elektrische Energie an, als es verbrauchen kann.
ZKN_ULSUN_319_001	Bei den gelben Mustern handelt es sich um alte Narben, die stark schmerzen, wenn Energie aus der Mega-Entwicklung durch seinen Leib fließt.
ZKN_ULSUN_323_001	
ZKN_ULSUN_334_001	
ZKN_ULSUN_351_001	Diese Gestalt nimmt Formeo an sonnigen Tagen an. Versuche, diesen Wandel künstlich mit einem Heizstrahler herbeizuführen, schlugen fehl.
ZKN_ULSUN_351_002	Diese Gestalt nimmt Formeo an, wenn Regen auf es niederprasselt. Sein Körper ist dann weich und hat etwas Wasser aufgesogen.
ZKN_ULSUN_351_003	Diese Gestalt nimmt Formeo an, wenn es hagelt. Versuche, diesen Wandel künstlich mithilfe einer Gefriertruhe herbeizuführen, schlugen fehl.
ZKN_ULSUN_354_001	Von gewaltigen Energiemengen verstärkt, wird sein Fluch unbeherrschbar. Es hegt selbst gegen seinen eigenen Trainer einen Groll.
ZKN_ULSUN_359_001	Dieses von Natur aus konfliktscheue Pokémon nimmt nur widerwillig diese eigens auf Kämpfe ausgerichtete Gestalt an.
ZKN_ULSUN_362_001	Aus seinem zerbrochenen Maul stößt es eiskalte Luftströme aus, welche die gesamte Umgebung in Weiß hüllen.
ZKN_ULSUN_373_001	Durch die Kraft der Mega-Entwicklung wuchsen seine geliebten Flügel unnatürlich zusammen, was bei ihm Stress und Tobsucht auslöste.
ZKN_ULSUN_376_001	Durch die Zunahme seiner Hirnkapazität wurde sein Kampfstil derart schonungslos, dass man einfach nur wegschauen möchte.
ZKN_ULSUN_380_001	
ZKN_ULSUN_381_001	
ZKN_ULSUN_382_001	
ZKN_ULSUN_383_001	
ZKN_ULSUN_384_001	
ZKN_ULSUN_386_001	
ZKN_ULSUN_386_002	
ZKN_ULSUN_386_003	
ZKN_ULSUN_412_001	
ZKN_ULSUN_412_002	
ZKN_ULSUN_413_001	
ZKN_ULSUN_413_002	
ZKN_ULSUN_414_001	
ZKN_ULSUN_414_002	
ZKN_ULSUN_421_001	
ZKN_ULSUN_422_001	Fühlt es sich bedroht, stößt es eine lilafarbene Flüssigkeit aus. Es heißt, dabei handele es sich um Angstschweiß.
ZKN_ULSUN_423_001	Wird es angegriffen, sondert es ein lilafarbenes Sekret ab. Dieses ist nicht giftig, doch seine bittere Note macht sein Fleisch ungenießbar.
ZKN_ULSUN_428_001	Seine Ohren nutzt es als Peitschen, um damit auf seine Gegner einzuschlagen. Es ist sehr angriffslustig.
ZKN_ULSUN_445_001	Der Energieschub hat seine Flügel und Arme zu Sicheln verschmelzen lassen. Außer sich vor Wut, lässt es seinem Zorn freien Lauf.
ZKN_ULSUN_448_001	Durch die Mega-Entwicklung wächst seine Aura. Seinem Kampftrieb folgend schlägt es gänzlich unbarmherzig auf seine Gegner ein.
ZKN_ULSUN_460_001	
ZKN_ULSUN_475_001	
ZKN_ULSUN_479_001	
ZKN_ULSUN_479_002	
ZKN_ULSUN_479_003	
ZKN_ULSUN_479_004	
ZKN_ULSUN_479_005	
ZKN_ULSUN_487_001	
ZKN_ULSUN_492_001	
ZKN_ULSUN_493_001	
ZKN_ULSUN_493_002	
ZKN_ULSUN_493_003	
ZKN_ULSUN_493_004	
ZKN_ULSUN_493_005	
ZKN_ULSUN_493_006	
ZKN_ULSUN_493_007	
ZKN_ULSUN_493_008	
ZKN_ULSUN_493_009	
ZKN_ULSUN_493_010	
ZKN_ULSUN_493_011	
ZKN_ULSUN_493_012	
ZKN_ULSUN_493_013	
ZKN_ULSUN_493_014	
ZKN_ULSUN_493_015	
ZKN_ULSUN_493_016	
ZKN_ULSUN_493_017	
ZKN_ULSUN_531_001	
ZKN_ULSUN_550_001	Es frisst alles, was ihm vor seinen gewaltigen Kiefer kommt. Doch im Angesicht noch stärkerer Pokémon wird es selbst schnell zur Beute.
ZKN_ULSUN_555_001	
ZKN_ULSUN_585_001	
ZKN_ULSUN_585_002	
ZKN_ULSUN_585_003	
ZKN_ULSUN_586_001	
ZKN_ULSUN_586_002	
ZKN_ULSUN_586_003	
ZKN_ULSUN_641_001	
ZKN_ULSUN_642_001	
ZKN_ULSUN_645_001	
ZKN_ULSUN_646_001	
ZKN_ULSUN_646_002	
ZKN_ULSUN_647_001	
ZKN_ULSUN_648_001	
ZKN_ULSUN_649_001	
ZKN_ULSUN_649_002	
ZKN_ULSUN_649_003	
ZKN_ULSUN_649_004	
ZKN_ULSUN_658_001	
ZKN_ULSUN_658_002	
ZKN_ULSUN_664_001	
ZKN_ULSUN_664_002	
ZKN_ULSUN_664_003	
ZKN_ULSUN_664_004	
ZKN_ULSUN_664_005	
ZKN_ULSUN_664_006	
ZKN_ULSUN_664_007	
ZKN_ULSUN_664_008	
ZKN_ULSUN_664_009	
ZKN_ULSUN_664_010	
ZKN_ULSUN_664_011	
ZKN_ULSUN_664_012	
ZKN_ULSUN_664_013	
ZKN_ULSUN_664_014	
ZKN_ULSUN_664_015	
ZKN_ULSUN_664_016	
ZKN_ULSUN_664_017	
ZKN_ULSUN_664_018	
ZKN_ULSUN_664_019	
ZKN_ULSUN_665_001	
ZKN_ULSUN_665_002	
ZKN_ULSUN_665_003	
ZKN_ULSUN_665_004	
ZKN_ULSUN_665_005	
ZKN_ULSUN_665_006	
ZKN_ULSUN_665_007	
ZKN_ULSUN_665_008	
ZKN_ULSUN_665_009	
ZKN_ULSUN_665_010	
ZKN_ULSUN_665_011	
ZKN_ULSUN_665_012	
ZKN_ULSUN_665_013	
ZKN_ULSUN_665_014	
ZKN_ULSUN_665_015	
ZKN_ULSUN_665_016	
ZKN_ULSUN_665_017	
ZKN_ULSUN_665_018	
ZKN_ULSUN_665_019	
ZKN_ULSUN_666_001	
ZKN_ULSUN_666_002	
ZKN_ULSUN_666_003	
ZKN_ULSUN_666_004	
ZKN_ULSUN_666_005	
ZKN_ULSUN_666_006	
ZKN_ULSUN_666_007	
ZKN_ULSUN_666_008	
ZKN_ULSUN_666_009	
ZKN_ULSUN_666_010	
ZKN_ULSUN_666_011	
ZKN_ULSUN_666_012	
ZKN_ULSUN_666_013	
ZKN_ULSUN_666_014	
ZKN_ULSUN_666_015	
ZKN_ULSUN_666_016	
ZKN_ULSUN_666_017	
ZKN_ULSUN_666_018	
ZKN_ULSUN_666_019	
ZKN_ULSUN_669_001	Ohne die Kräfte einer Blume ist es relativ schutzlos. Es sucht jedoch so lange, bis es eine findet, deren Form und Farbe ihm zusagt.
ZKN_ULSUN_669_002	Ohne die Kräfte einer Blume ist es relativ schutzlos. Es sucht jedoch so lange, bis es eine findet, deren Form und Farbe ihm zusagt.
ZKN_ULSUN_669_003	Ohne die Kräfte einer Blume ist es relativ schutzlos. Es sucht jedoch so lange, bis es eine findet, deren Form und Farbe ihm zusagt.
ZKN_ULSUN_669_004	Ohne die Kräfte einer Blume ist es relativ schutzlos. Es sucht jedoch so lange, bis es eine findet, deren Form und Farbe ihm zusagt.
ZKN_ULSUN_670_001	Es kämpft mit einer Blume, die es selbst gezüchtet hat. Je schöner ihre Blüte, desto stärker die Macht, die sie birgt.
ZKN_ULSUN_670_002	Es kämpft mit einer Blume, die es selbst gezüchtet hat. Je schöner ihre Blüte, desto stärker die Macht, die sie birgt.
ZKN_ULSUN_670_003	Es kämpft mit einer Blume, die es selbst gezüchtet hat. Je schöner ihre Blüte, desto stärker die Macht, die sie birgt.
ZKN_ULSUN_670_004	Es kämpft mit einer Blume, die es selbst gezüchtet hat. Je schöner ihre Blüte, desto stärker die Macht, die sie birgt.
ZKN_ULSUN_670_005	Seine Blume blüht gegenwärtig nirgendwo sonst. Man munkelt, sie berge gewaltige Kräfte in sich.
ZKN_ULSUN_671_001	Es kontrolliert selbst gezüchtete Blumen. Die Blütenwirbel, die es erzeugt, sind überwältigend schön und stark.
ZKN_ULSUN_671_002	Es kontrolliert selbst gezüchtete Blumen. Die Blütenwirbel, die es erzeugt, sind überwältigend schön und stark.
ZKN_ULSUN_671_003	Es kontrolliert selbst gezüchtete Blumen. Die Blütenwirbel, die es erzeugt, sind überwältigend schön und stark.
ZKN_ULSUN_671_004	Es kontrolliert selbst gezüchtete Blumen. Die Blütenwirbel, die es erzeugt, sind überwältigend schön und stark.
ZKN_ULSUN_676_001	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_676_002	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_676_003	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_676_004	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_676_005	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_676_006	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_676_007	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_676_008	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_676_009	Es gab eine Zeit, in der Adlige darum stritten, wer seinem Coiffwaff den schönsten Schnitt verpassen könne.
ZKN_ULSUN_678_001	
ZKN_ULSUN_681_001	
ZKN_ULSUN_710_001	
ZKN_ULSUN_710_002	
ZKN_ULSUN_710_003	
ZKN_ULSUN_711_001	
ZKN_ULSUN_711_002	
ZKN_ULSUN_711_003	
ZKN_ULSUN_716_001	
ZKN_ULSUN_718_001	In dieser Form vereint Zygarde 10 % seiner Zellen in sich. Mit seinen spitzen Fangzähnen stürzt es sich auf den Körper des Gegners.
ZKN_ULSUN_718_002	In dieser Form vereint Zygarde 10 % seiner Zellen in sich. Mit seinen spitzen Fangzähnen stürzt es sich auf den Körper des Gegners.
ZKN_ULSUN_718_003	In dieser Form vereint Zygarde 50 % seiner Zellen in sich. Seine Aufgabe besteht darin, das Ökosystem zu überwachen.
ZKN_ULSUN_718_004	In seiner Optimumform stößt Zygarde über die Öffnung in seiner Brust eine extrem starke Energie aus, die alles auslöschen kann.
ZKN_ULSUN_719_001	
ZKN_ULSUN_720_001	
ZKN_ULSUN_735_001	
ZKN_ULSUN_738_001	
ZKN_ULSUN_741_001	Sein heiterer Tanz verleitet den Gegner zur Unachtsamkeit, was es dazu nutzt, um diesem einen elektrischen Schlag zu verpassen.
ZKN_ULSUN_741_002	Sein eleganter Tanz verleitet den Gegner zur Nachlässigkeit, was es dazu nutzt, seine Psycho-Kräfte auf ihn abzufeuern.
ZKN_ULSUN_741_003	Sein anmutiger Tanz betört den Gegner. Diese Unachtsamkeit nutzt es, um fatale Flüche auf ihn herabregnen zu lassen.
ZKN_ULSUN_743_001	
ZKN_ULSUN_744_001	
ZKN_ULSUN_745_001	Befehle, die ihm nicht zusagen, missachtet es einfach. Um den Gegner zu besiegen, nimmt es auch Verletzungen in Kauf.
ZKN_ULSUN_745_002	Diese besondere Entwicklung vollzog es durch ein Bad in der Abendsonne. Es wirkt zwar ruhig, aber in ihm schlummert ein großer Kampfgeist.
ZKN_ULSUN_746_001	Diese Form nehmen Lusardin an, um ihrem Gegner zu trotzen. Aufgrund der enormen Stärke nennt man sie auch „Ungeheuer der Meere“.
ZKN_ULSUN_752_001	
ZKN_ULSUN_754_001	
ZKN_ULSUN_758_001	
ZKN_ULSUN_773_001	Durch sein Erwachen ist es nun in der Lage, wie ein bestimmtes Legendäres Pokémon seinen Typ zu ändern.
ZKN_ULSUN_773_002	Durch sein Erwachen ist es nun in der Lage, wie ein bestimmtes Legendäres Pokémon seinen Typ zu ändern.
ZKN_ULSUN_773_003	Durch sein Erwachen ist es nun in der Lage, wie ein bestimmtes Legendäres Pokémon seinen Typ zu ändern.
ZKN_ULSUN_773_004	Durch sein Erwachen ist es nun in der Lage, wie ein bestimmtes Legendäres Pokémon seinen Typ zu ändern.
ZKN_ULSUN_773_005	Durch sein Erwachen ist es nun in der Lage, wie ein bestimmtes Legendäres Pokémon seinen Typ zu ändern.
