~~~~~~~~~~~~~~~
Text File : itemname_fra.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	Aucun objet
ZKN_SWORD_025_001	Il porte la casquette de son partenaire. Elle lui rappelle leurs aventures dans les nombreuses régions qu'ils ont traversées.
ZKN_SWORD_025_002	Il porte la casquette de son partenaire. Elle lui rappelle leurs aventures lors de leur voyage à travers la région de Hoenn.
ZKN_SWORD_025_003	Il porte la casquette de son partenaire. Elle lui rappelle leurs aventures lors de leur voyage à travers la région de Sinnoh.
ZKN_SWORD_025_004	Il porte la casquette de son partenaire. Elle lui rappelle leurs aventures lors de leur voyage à travers la région d'Unys.
ZKN_SWORD_025_005	Il porte la casquette de son partenaire. Elle lui rappelle leurs aventures lors de leur voyage à travers la région de Kalos.
ZKN_SWORD_025_006	Il porte la casquette de son partenaire. Elle lui rappelle leurs aventures lors de leur voyage à travers la région d'Alola.
ZKN_SWORD_025_007	Il porte la casquette de son partenaire. Elle lui rappelle leur première rencontre.
ZKN_SWORD_025_008	
ZKN_SWORD_025_009	Il porte la casquette de son partenaire. Elle lui rappelle leurs aventures dans diverses régions.
ZKN_SWORD_025_999	L'énergie du phénomène Gigamax l'a tellement fait grossir que sa queue touche le ciel.
ZKN_SWORD_026_001	Les chercheurs supposent qu'il a évolué ainsi à cause de la nourriture et du climat d'Alola.
ZKN_SWORD_027_001	À force de vivre au milieu des sommets enneigés, ce Pokémon a développé une carapace de glace dure comme l'acier.
ZKN_SWORD_028_001	Il court en se frayant un passage dans la neige de ses grandes griffes. Sur les monts enneigés, aucun Pokémon ne surpasse sa vitesse.
ZKN_SWORD_037_001	Après de longues années passées à vivre dans les névés des sommets d'Alola, ce Pokémon a appris à canaliser le pouvoir de la glace.
ZKN_SWORD_038_001	Parce qu'il vivait dans une montagne enneigée qui abritait une divinité, on le considérait jadis comme un avatar de cette dernière.
ZKN_SWORD_050_001	À force d'être en contact avec des terres riches en métaux, des vibrisses en acier ont poussé sur le sommet de sa tête.
ZKN_SWORD_051_001	Les magnifiques vibrisses métalliques sur ses têtes lui servent à la fois de casque protecteur et de détecteur très précis.
ZKN_SWORD_052_001	Par le passé, il menait une vie de luxe auprès de la famille royale d'Alola, et il en a gardé des goûts alimentaires très sélectifs.
ZKN_SWORD_052_002	Après avoir longtemps vécu avec une tribu de barbares des mers, il est devenu plus musclé, et des éléments métalliques lui ont poussé ici et là.
ZKN_SWORD_052_999	On pense que le motif qui apparaît sur la grande pièce ornant son front permettrait de comprendre le phénomène Dynamax.
ZKN_SWORD_053_001	À Alola, sa tête ronde est considérée comme un symbole de prospérité, aussi ce Pokémon est-il traité avec le plus grand respect.
ZKN_SWORD_065_001	
ZKN_SWORD_068_999	La puissance du Gigamax s'est concentrée dans ses bras, et ses coups de poing sont maintenant aussi destructeurs que des bombes.
ZKN_SWORD_074_001	
ZKN_SWORD_075_001	
ZKN_SWORD_076_001	
ZKN_SWORD_077_001	Sa petite corne possède des vertus curatives. Si une blessure n'est pas trop grave, il n'a qu'à la toucher de sa corne pour qu'elle guérisse.
ZKN_SWORD_078_001	Sa corne lui permet d'utiliser la capacité Coupe Psycho de façon dévastatrice, et même de percer des plaques d'acier renforcé.
ZKN_SWORD_079_001	Bien qu'il ait toujours l'air un peu absent, il arrive que son visage se crispe brusquement. Son alimentation serait à l'origine du phénomène.
ZKN_SWORD_080_001	
ZKN_SWORD_080_002	Le stimulus de la morsure du Kokiyas a déclenché une réaction chimique des épices retenues dans le corps de Flagadoss, lui donnant le type Poison.
ZKN_SWORD_083_001	Il s'agit de la Forme de Galar de Canarticho. C'est un guerrier courageux qui brandit un large et imposant poireau.
ZKN_SWORD_088_001	
ZKN_SWORD_089_001	
ZKN_SWORD_094_001	
ZKN_SWORD_094_999	Son corps est rempli d'énergie négative. Sa bouche gigantesque est un portail qui débouche sur l'autre monde.
ZKN_SWORD_099_999	Grâce à la puissance du Gigamax, sa pince gauche est devenue géante et peut réduire n'importe quoi en miettes.
ZKN_SWORD_103_001	L'exposition aux rayons éblouissants du soleil a révélé sa véritable apparence et son potentiel réel.
ZKN_SWORD_105_001	Le soir venu, il enflamme son os, puis se met à danser jusqu'au petit matin, à la mémoire de ses compagnons disparus.
ZKN_SWORD_105_002	
ZKN_SWORD_110_001	Il aspire les particules polluantes dans l'air et excrète de l'air purifié.
ZKN_SWORD_115_001	
ZKN_SWORD_122_001	Les claquettes sont sa spécialité. En tapant contre le sol qu'il a gelé, il crée des barrières pour se protéger.
ZKN_SWORD_127_001	
ZKN_SWORD_130_001	
ZKN_SWORD_131_999	Plus de 5 000 êtres humains peuvent tenir sur la carapace de son dos. Ils ne ressentent pas le tangage et peuvent profiter de la croisière.
ZKN_SWORD_133_001	
ZKN_SWORD_133_999	L'énergie du Gigamax a rendu le duvet autour de son cou encore plus épais, et il en recouvre ses adversaires pour les désarmer.
ZKN_SWORD_142_001	
ZKN_SWORD_143_999	L'énergie du Gigamax a fait pousser les graines et les restes tombés sur son ventre, et a même fait grossir les cailloux pris dans son pelage.
ZKN_SWORD_144_001	Les lames en forme de plumes qu'il crée grâce à ses pouvoirs psychiques peuvent trancher une épaisse plaque de fer comme si c'était du papier.
ZKN_SWORD_145_001	Électhor est le nom qui a été choisi pour ce Pokémon dont les plumes produisent des crépitements électriques si on les frotte.
ZKN_SWORD_146_001	Son aura maléfique semblable à un brasier peut consumer intégralement l'âme de quiconque en est la cible.
ZKN_SWORD_150_001	
ZKN_SWORD_150_002	
ZKN_SWORD_181_001	
ZKN_SWORD_199_001	Le choc de l'évolution et les toxines ont décuplé l'intelligence du Kokiyas, si bien qu'il contrôle désormais le Roigada qu'il parasite.
ZKN_SWORD_201_001	
ZKN_SWORD_201_002	
ZKN_SWORD_201_003	
ZKN_SWORD_201_004	
ZKN_SWORD_201_005	
ZKN_SWORD_201_006	
ZKN_SWORD_201_007	
ZKN_SWORD_201_008	
ZKN_SWORD_201_009	
ZKN_SWORD_201_010	
ZKN_SWORD_201_011	
ZKN_SWORD_201_012	
ZKN_SWORD_201_013	
ZKN_SWORD_201_014	
ZKN_SWORD_201_015	
ZKN_SWORD_201_016	
ZKN_SWORD_201_017	
ZKN_SWORD_201_018	
ZKN_SWORD_201_019	
ZKN_SWORD_201_020	
ZKN_SWORD_201_021	
ZKN_SWORD_201_022	
ZKN_SWORD_201_023	
ZKN_SWORD_201_024	
ZKN_SWORD_201_025	
ZKN_SWORD_201_026	
ZKN_SWORD_201_027	
ZKN_SWORD_208_001	
ZKN_SWORD_212_001	
ZKN_SWORD_214_001	
ZKN_SWORD_222_001	Ce Pokémon est commun dans les lieux qui étaient jadis submergés. Il maudit quiconque le prend pour un caillou et le pousse du pied.
ZKN_SWORD_229_001	
ZKN_SWORD_248_001	
ZKN_SWORD_254_001	
ZKN_SWORD_257_001	
ZKN_SWORD_260_001	
ZKN_SWORD_263_001	Il court partout sans s'arrêter. Quand il rencontre un autre Pokémon, il fait exprès de lui rentrer dedans pour le provoquer.
ZKN_SWORD_264_001	Il provoque ses adversaires avec sa longue langue pour les mettre en colère avant de les plaquer au sol avec un puissant tacle.
ZKN_SWORD_282_001	
ZKN_SWORD_302_001	
ZKN_SWORD_303_001	
ZKN_SWORD_306_001	
ZKN_SWORD_308_001	
ZKN_SWORD_310_001	
ZKN_SWORD_319_001	
ZKN_SWORD_323_001	
ZKN_SWORD_334_001	
ZKN_SWORD_351_001	
ZKN_SWORD_351_002	
ZKN_SWORD_351_003	
ZKN_SWORD_354_001	
ZKN_SWORD_359_001	
ZKN_SWORD_362_001	
ZKN_SWORD_373_001	
ZKN_SWORD_376_001	
ZKN_SWORD_380_001	
ZKN_SWORD_381_001	
ZKN_SWORD_382_001	
ZKN_SWORD_383_001	
ZKN_SWORD_384_001	
ZKN_SWORD_386_001	
ZKN_SWORD_386_002	
ZKN_SWORD_386_003	
ZKN_SWORD_412_001	
ZKN_SWORD_412_002	
ZKN_SWORD_413_001	
ZKN_SWORD_413_002	
ZKN_SWORD_414_001	
ZKN_SWORD_414_002	
ZKN_SWORD_421_001	Il prend cette forme lorsqu'il a fait le plein de soleil. Il déborde alors d'énergie et reste très actif jusqu'au crépuscule.
ZKN_SWORD_422_001	Certains disent que sa forme diffère en fonction de son alimentation, mais cette théorie n'a pas encore été prouvée.
ZKN_SWORD_423_001	Il sécrète un liquide mauve pour intimider son adversaire. Celui-ci n'est pas toxique, mais il est difficile de s'en défaire.
ZKN_SWORD_428_001	
ZKN_SWORD_445_001	
ZKN_SWORD_448_001	
ZKN_SWORD_460_001	
ZKN_SWORD_475_001	
ZKN_SWORD_479_001	Il a pris possession d'un four muni d'un moteur spécial. Il manipule les flammes avec brio.
ZKN_SWORD_479_002	Sous cette forme, Motisma adore utiliser de l'eau pour faire des bêtises, comme complètement inonder les pièces à vivre.
ZKN_SWORD_479_003	Il a pris possession d'un réfrigérateur muni d'un moteur spécial. Il se bat en propulsant des rafales d'air gelé.
ZKN_SWORD_479_004	Sous cette forme, Motisma adore utiliser le vent pour faire des bêtises, comme éparpiller les piles de documents importants.
ZKN_SWORD_479_005	Il a pris possession d'une tondeuse munie d'un moteur spécial. Il éparpille les brins d'herbe qu'il a tondus.
ZKN_SWORD_487_001	
ZKN_SWORD_492_001	
ZKN_SWORD_493_001	
ZKN_SWORD_493_002	
ZKN_SWORD_493_003	
ZKN_SWORD_493_004	
ZKN_SWORD_493_005	
ZKN_SWORD_493_006	
ZKN_SWORD_493_007	
ZKN_SWORD_493_008	
ZKN_SWORD_493_009	
ZKN_SWORD_493_010	
ZKN_SWORD_493_011	
ZKN_SWORD_493_012	
ZKN_SWORD_493_013	
ZKN_SWORD_493_014	
ZKN_SWORD_493_015	
ZKN_SWORD_493_016	
ZKN_SWORD_493_017	
ZKN_SWORD_521_001	Ce Pokémon est très doué pour voler, et son endurance est remarquable. Les femelles s'attachent moins aux humains que les mâles.
ZKN_SWORD_531_001	
ZKN_SWORD_550_001	On le mangeait souvent, jadis. Il paraît que sa chair est légère et tendre.
ZKN_SWORD_554_001	En vivant sur des terres enneigées, sa poche à flammes s'est atrophiée à cause du froid, mais il a développé un organe qui produit un air glacé.
ZKN_SWORD_555_001	Entrer dans un état de méditation profonde lui permet de calmer son esprit et d'accroître la puissance de ses pouvoirs psychiques.
ZKN_SWORD_555_002	Il conserve sa nourriture dans la boule de neige sur sa tête. Les jours de blizzard, il descend dans les villages habités par les humains.
ZKN_SWORD_555_003	Sa colère a ravivé sa poche à flammes qui était censée être atrophiée. Il crache du feu dans tous les sens sans faire attention aux alentours.
ZKN_SWORD_562_001	Tutafeh a pris possession d'une tablette en argile où est gravée une malédiction. On dit qu'il aspire la rancune des autres pour en faire sa force.
ZKN_SWORD_569_999	La force du Gigamax a densifié ses gaz toxiques et les a remodelés en forme de vieux jouets abandonnés.
ZKN_SWORD_585_001	
ZKN_SWORD_585_002	
ZKN_SWORD_585_003	
ZKN_SWORD_586_001	
ZKN_SWORD_586_002	
ZKN_SWORD_586_003	
ZKN_SWORD_592_001	Il utilise ses membres en forme de voiles pour enlacer ses proies et les entraîner à 8 000 m de profondeur sous la surface de l'eau.
ZKN_SWORD_593_001	Son corps est composé presque entièrement d'une substance identique à l'eau de mer. Les épaves de navires sont ses bastions.
ZKN_SWORD_618_001	À force de vivre dans de la boue riche en fer, son corps s'est transformé en acier très solide.
ZKN_SWORD_641_001	
ZKN_SWORD_642_001	
ZKN_SWORD_645_001	
ZKN_SWORD_646_001	En absorbant Reshiram, avec qui il partage le même ADN, il est devenu capable d'utiliser à la fois l'énergie du feu et de la glace.
ZKN_SWORD_646_002	On dit qu'il se bat pour défendre un monde Idéal dans lequel Pokémon et humains cohabiteront.
ZKN_SWORD_647_001	Bien décidé à se battre, Keldeo a changé de forme grâce à l'énergie qui parcourt maintenant tout son corps.
ZKN_SWORD_648_001	
ZKN_SWORD_649_001	
ZKN_SWORD_649_002	
ZKN_SWORD_649_003	
ZKN_SWORD_649_004	
ZKN_SWORD_658_001	
ZKN_SWORD_658_002	
ZKN_SWORD_664_001	
ZKN_SWORD_664_002	
ZKN_SWORD_664_003	
ZKN_SWORD_664_004	
ZKN_SWORD_664_005	
ZKN_SWORD_664_006	
ZKN_SWORD_664_007	
ZKN_SWORD_664_008	
ZKN_SWORD_664_009	
ZKN_SWORD_664_010	
ZKN_SWORD_664_011	
ZKN_SWORD_664_012	
ZKN_SWORD_664_013	
ZKN_SWORD_664_014	
ZKN_SWORD_664_015	
ZKN_SWORD_664_016	
ZKN_SWORD_664_017	
ZKN_SWORD_664_018	
ZKN_SWORD_664_019	
ZKN_SWORD_665_001	
ZKN_SWORD_665_002	
ZKN_SWORD_665_003	
ZKN_SWORD_665_004	
ZKN_SWORD_665_005	
ZKN_SWORD_665_006	
ZKN_SWORD_665_007	
ZKN_SWORD_665_008	
ZKN_SWORD_665_009	
ZKN_SWORD_665_010	
ZKN_SWORD_665_011	
ZKN_SWORD_665_012	
ZKN_SWORD_665_013	
ZKN_SWORD_665_014	
ZKN_SWORD_665_015	
ZKN_SWORD_665_016	
ZKN_SWORD_665_017	
ZKN_SWORD_665_018	
ZKN_SWORD_665_019	
ZKN_SWORD_666_001	
ZKN_SWORD_666_002	
ZKN_SWORD_666_003	
ZKN_SWORD_666_004	
ZKN_SWORD_666_005	
ZKN_SWORD_666_006	
ZKN_SWORD_666_007	
ZKN_SWORD_666_008	
ZKN_SWORD_666_009	
ZKN_SWORD_666_010	
ZKN_SWORD_666_011	
ZKN_SWORD_666_012	
ZKN_SWORD_666_013	
ZKN_SWORD_666_014	
ZKN_SWORD_666_015	
ZKN_SWORD_666_016	
ZKN_SWORD_666_017	
ZKN_SWORD_666_018	
ZKN_SWORD_666_019	
ZKN_SWORD_669_001	
ZKN_SWORD_669_002	
ZKN_SWORD_669_003	
ZKN_SWORD_669_004	
ZKN_SWORD_670_001	
ZKN_SWORD_670_002	
ZKN_SWORD_670_003	
ZKN_SWORD_670_004	
ZKN_SWORD_670_005	
ZKN_SWORD_671_001	
ZKN_SWORD_671_002	
ZKN_SWORD_671_003	
ZKN_SWORD_671_004	
ZKN_SWORD_676_001	
ZKN_SWORD_676_002	
ZKN_SWORD_676_003	
ZKN_SWORD_676_004	
ZKN_SWORD_676_005	
ZKN_SWORD_676_006	
ZKN_SWORD_676_007	
ZKN_SWORD_676_008	
ZKN_SWORD_676_009	
ZKN_SWORD_678_001	Les femelles sont un peu plus agressives et égoïstes que les mâles. Quand elles sont fâchées, elles se vengent avec leurs pouvoirs psychiques.
ZKN_SWORD_681_001	Sous cette forme, il excelle en attaque. Il utilise le poids et la puissance de l'acier pour détruire ses adversaires.
ZKN_SWORD_710_001	Les Pitrouille Taille Mini aiment emporter l'âme des enfants vers l'au-delà.
ZKN_SWORD_710_002	Les Pitrouille Taille Maxi aiment emporter l'âme des adultes vers l'au-delà.
ZKN_SWORD_710_003	Les Pitrouille Taille Ultra adorent les esprits des humains de très grande taille.
ZKN_SWORD_711_001	Les Banshitrouye Taille Mini revêtent la forme d'enfants pour tromper les adultes et les emmener vers l'au-delà.
ZKN_SWORD_711_002	Les Banshitrouye Taille Maxi revêtent la forme d'adultes et prennent la main des enfants pour les emmener vers l'au-delà.
ZKN_SWORD_711_003	Les Banshitrouye Taille Ultra emmèneront de force n'importe qui vers l'au-delà, peu importe leur âge.
ZKN_SWORD_716_001	
ZKN_SWORD_718_001	
ZKN_SWORD_718_002	
ZKN_SWORD_718_003	
ZKN_SWORD_718_004	
ZKN_SWORD_719_001	
ZKN_SWORD_720_001	
ZKN_SWORD_735_001	
ZKN_SWORD_738_001	
ZKN_SWORD_741_001	
ZKN_SWORD_741_002	
ZKN_SWORD_741_003	
ZKN_SWORD_743_001	
ZKN_SWORD_744_001	Ce Pokémon s'attache vite à son Dresseur, mais a une fâcheuse tendance à le mordre, ce qui peut compliquer son entraînement.
ZKN_SWORD_745_001	Ce Pokémon impétueux se jette sur son ennemi sans se soucier des blessures qu'il pourrait subir.
ZKN_SWORD_745_002	D'ordinaire calme et posé, ce Pokémon dévoile toute son agressivité dès qu'il entame un combat.
ZKN_SWORD_746_001	Seul, il est vulnérable, mais quand il s'unit à ses congénères, il devient une créature que l'on surnomme le « démon des mers ».
ZKN_SWORD_752_001	
ZKN_SWORD_754_001	
ZKN_SWORD_758_001	
ZKN_SWORD_773_001	Maintenant que son potentiel s'est éveillé, il peut adopter le type Combat grâce à la ROM dont il est équipé.
ZKN_SWORD_773_002	Maintenant que son potentiel s'est éveillé, il peut adopter le type Vol grâce à la ROM dont il est équipé.
