~~~~~~~~~~~~~~~
Text File : itemname_tch.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	無
ZKN_Y_150_002	藉著重組夢幻的基因而誕生。 據說有著所有寶可夢中最殘暴的心。
ZKN_Y_181_001	尾巴尖端閃耀著光輝。 光輝能夠傳播到很遠的地方， 成為迷途者的路標。
ZKN_Y_201_001	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_002	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_003	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_004	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_005	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_006	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_007	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_008	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_009	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_010	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_011	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_012	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_013	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_014	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_015	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_016	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_017	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_018	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_019	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_020	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_021	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_022	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_023	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_024	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_025	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_026	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_201_027	長得很像古代文明的文字。 究竟先有文字還是先有未知圖騰， 這是世界七大不可思議之一。
ZKN_Y_208_001	會用結實的下顎咬碎岩石前進。 有著即使是在漆黑的地底 也能看見東西的眼睛。
ZKN_Y_212_001	擁有鋼鐵般的身軀。 會舉起帶有眼珠花紋的 鉗子威嚇對手。
ZKN_Y_214_001	擁有十分驚人的怪力。 就連重量是自己體重１００倍的 物體也能輕鬆扔飛。
ZKN_Y_229_001	憤怒時從嘴裡噴出的 火焰中還混合著毒素， 被灼傷就會永遠疼痛不止。
ZKN_Y_248_001	如果班基拉斯發狂， 就會導致山崩地裂，河流填平， 連地圖都必須重新繪製。
ZKN_Y_254_001	會輕快地在叢林裡跑來跑去， 用長在手臂上的鋒利葉子解決獵物。
ZKN_Y_257_001	遇到強敵時會從手腕噴出火焰。 有著能夠躍過大樓的腳力。
ZKN_Y_260_001	有著能拖著大型船隻游動的力量。 只要揮一下粗壯的手臂就能打倒對手。
ZKN_Y_282_001	有著預知未來的能力。 在保護訓練家的時候， 會發揮出最強的力量。
ZKN_Y_302_001	會在陰暗的洞窟裡建造住所， 並用鋒利的爪子挖寶石吃。
ZKN_Y_303_001	頭上長著由角變化而來的大顎。 連鋼骨都可以咬斷。
ZKN_Y_306_001	會一邊用鋼角撞塌堅硬的岩盤， 一邊挖掘隧道尋找鐵礦， 用來作為自己的食物。
ZKN_Y_308_001	能用在瑜伽的修行中 鍛鍊出來的精神力量 預測對手的行動。
ZKN_Y_310_001	一直從鬃毛中放著電。 會在自己頭上製造雷雲， 然後劈下閃電進行攻擊。
ZKN_Y_319_001	會從臀部噴射出海水， 藉此以１２０公里的時速 四處游動的海中暴徒。
ZKN_Y_323_001	發怒時會從背上的駝峰裡 噴出灼熱的熔岩。 在火山口有牠的住所。
ZKN_Y_334_001	在晴朗的日子會混在雲朵中， 自在地在空中來回飛行。 會用美妙的高音歌唱。
ZKN_Y_351_001	擁有接收自然之力， 把自己的樣子變成太陽、 雨水或雪雲的能力。
ZKN_Y_351_002	擁有接收自然之力， 把自己的樣子變成太陽、 雨水或雪雲的能力。
ZKN_Y_351_003	擁有接收自然之力， 把自己的樣子變成太陽、 雨水或雪雲的能力。
ZKN_Y_354_001	強烈的怨念將玩偶變成了寶可夢。 當張開嘴巴的時候， 詛咒的能量會從口中流出。
ZKN_Y_359_001	如果感應到災害的預兆 就會現身，因此被誤解為 會招來災禍的寶可夢。
ZKN_Y_362_001	會用可讓空氣中的水分 瞬間凍結的力量， 將獵物冰凍起來。
ZKN_Y_373_001	一旦生氣就會大鬧。 會飛上天空，用烈火 把地面上的山野燃燒殆盡。
ZKN_Y_376_001	由金屬怪組合而成。 擁有４個大腦的巨金怪 有著堪比超級電腦的智能。
ZKN_Y_380_001	透過心靈感應和人類交流情感。 會用能令光線折射的羽毛 變化成其他的樣子。
ZKN_Y_381_001	擁有很高的智慧， 能理解人類的語言。 是厭惡爭鬥的溫柔寶可夢。
ZKN_Y_382_001	據說會用降下大雨的能力擴張海洋。 一直沉睡在海溝的底部。
ZKN_Y_383_001	與蓋歐卡殊死戰鬥後， 便一直沉睡著。 被稱為大地化身的傳說的寶可夢。
ZKN_Y_384_001	因為飛行在遙遠高空的臭氧層中， 直到最近為止都沒有人 見過牠的樣子。
ZKN_Y_386_001	宇宙病毒發生突變後 變成了寶可夢。 出現在極光的附近。
ZKN_Y_386_002	宇宙病毒發生突變後 變成了寶可夢。 出現在極光的附近。
ZKN_Y_386_003	宇宙病毒發生突變後 變成了寶可夢。 出現在極光的附近。
ZKN_Y_412_001	如果蓑衣在戰鬥中壞掉了， 就會用附近的材料 立刻重新做一件蓑衣。
ZKN_Y_412_002	如果蓑衣在戰鬥中壞掉了， 就會用附近的材料 立刻重新做一件蓑衣。
ZKN_Y_413_001	從結草兒進化過來時， 蓑衣成了身體的一部分。 一輩子都不會脫下蓑衣。
ZKN_Y_413_002	從結草兒進化過來時， 蓑衣成了身體的一部分。 一輩子都不會脫下蓑衣。
ZKN_Y_421_001	如果感受到強烈的陽光， 就會綻開閉著的花瓣， 讓全身沐浴在陽光下。
ZKN_Y_422_001	根據棲息地的環境不同， 身體的形狀和顏色 很容易發生變化的寶可夢。
ZKN_Y_423_001	在遙遠的過去， 身體好像有堅硬的殼保護。 棲息在海邊的淺灘。
ZKN_Y_428_001	耳朵似乎非常敏感， 如果不溫柔小心地觸摸， 就會被牠用柔韌的腳狠踹。
ZKN_Y_445_001	以不遜於噴射戰鬥機的速度 在天空中飛行。 被盯上的獵物根本無處可逃。
ZKN_Y_448_001	透過讀取所有東西發出的波導， 就連遠在１公里以外的 對手的情緒也能掌握。
ZKN_Y_460_001	在萬年積雪的山脈靜靜生活。 會引發暴風雪來隱藏自己。
ZKN_Y_475_001	以伸縮自如的肘刀戰鬥。 是個拔刀術高手。 是重視禮節的寶可夢。
ZKN_Y_479_001	身體是由等離子構成。 以會躲進電器裡搗亂而聞名。
ZKN_Y_479_002	身體是由等離子構成。 以會躲進電器裡搗亂而聞名。
ZKN_Y_479_003	身體是由等離子構成。 以會躲進電器裡搗亂而聞名。
ZKN_Y_479_004	身體是由等離子構成。 以會躲進電器裡搗亂而聞名。
ZKN_Y_479_005	身體是由等離子構成。 以會躲進電器裡搗亂而聞名。
ZKN_Y_487_001	雖然因為粗暴的性格而遭到放逐， 但牠一直在名為毀壞的世界的地方， 靜靜地看著原來的世界。
ZKN_Y_492_001	葛拉西蒂亞花盛開的季節裡， 據說牠會為了傳遞感謝之情 而飛向天空。
ZKN_Y_493_001	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_002	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_003	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_004	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_005	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_006	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_007	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_008	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_009	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_010	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_011	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_012	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_013	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_014	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_015	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_016	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_493_017	神話裡描述牠是 在宇宙還不存在時 就誕生的最早的寶可夢。
ZKN_Y_531_001	用耳朵上的觸角觸碰對方， 就可以從心跳聲 了解對方的身體狀況和情緒。
ZKN_Y_550_001	紅色與藍色的野蠻鱸魚感情不好。 但不知為何會有顏色不同的個體 混在群體之中。
ZKN_Y_555_001	透過燃燒體內１４００度的火焰， 製造出足以用拳頭 破壞砂石車的威力。
ZKN_Y_585_001	到了季節交替之際， 體毛與氣味就會產生變化。 是通知季節來臨的寶可夢。
ZKN_Y_585_002	到了季節交替之際， 體毛與氣味就會產生變化。 是通知季節來臨的寶可夢。
ZKN_Y_585_003	到了季節交替之際， 體毛與氣味就會產生變化。 是通知季節來臨的寶可夢。
ZKN_Y_586_001	會隨著季節的推移改變居所。 所以也有人說 萌芽鹿會運來春天。
ZKN_Y_586_002	會隨著季節的推移改變居所。 所以也有人說 萌芽鹿會運來春天。
ZKN_Y_586_003	會隨著季節的推移改變居所。 所以也有人說 萌芽鹿會運來春天。
ZKN_Y_641_001	從龍捲雲尾部噴出的能量 會引起暴風雨。 威力足以將整棟房屋吹走。
ZKN_Y_642_001	一邊在空中飛來飛去， 一邊四處打雷引發森林大火， 因此受到厭惡。
ZKN_Y_645_001	吸收風與雷後轉化成的能量 能夠給予土壤營養， 讓大地變得豐饒。
ZKN_Y_646_001	在體內製造出強大的冷凍能量， 但漏出的寒氣使身體結凍了。
ZKN_Y_646_002	在體內製造出強大的冷凍能量， 但漏出的寒氣使身體結凍了。
ZKN_Y_647_001	透過下定決心來讓全身 充滿力量並變得敏捷。 當跳躍起來的時候能看到殘影。
ZKN_Y_648_001	以特殊的發聲法唱出的旋律， 能自在地操控聽者的情緒。
ZKN_Y_649_001	存在於３億年前的寶可夢。 被等離子隊改造， 在背部裝了砲台。
ZKN_Y_649_002	存在於３億年前的寶可夢。 被等離子隊改造， 在背部裝了砲台。
ZKN_Y_649_003	存在於３億年前的寶可夢。 被等離子隊改造， 在背部裝了砲台。
ZKN_Y_649_004	存在於３億年前的寶可夢。 被等離子隊改造， 在背部裝了砲台。
ZKN_Y_666_001	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_002	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_003	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_004	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_005	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_006	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_007	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_008	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_009	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_010	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_011	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_012	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_013	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_014	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_015	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_016	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_017	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_018	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_666_019	翅膀花紋依棲息地的氣候和水土 而有所不同的寶可夢。 會散佈色彩鮮艷的鱗粉。
ZKN_Y_669_001	一旦找到了喜歡的花， 就會一輩子與那朵花一起生活。 乘著風兒隨心所欲地飄著。
ZKN_Y_669_002	一旦找到了喜歡的花， 就會一輩子與那朵花一起生活。 乘著風兒隨心所欲地飄著。
ZKN_Y_669_003	一旦找到了喜歡的花， 就會一輩子與那朵花一起生活。 乘著風兒隨心所欲地飄著。
ZKN_Y_669_004	一旦找到了喜歡的花， 就會一輩子與那朵花一起生活。 乘著風兒隨心所欲地飄著。
ZKN_Y_670_001	精心照料的花壇裡的花朵 一旦綻放，就會現身 並以華麗的舞蹈給予祝福。
ZKN_Y_670_002	精心照料的花壇裡的花朵 一旦綻放，就會現身 並以華麗的舞蹈給予祝福。
ZKN_Y_670_003	精心照料的花壇裡的花朵 一旦綻放，就會現身 並以華麗的舞蹈給予祝福。
ZKN_Y_670_004	精心照料的花壇裡的花朵 一旦綻放，就會現身 並以華麗的舞蹈給予祝福。
ZKN_Y_671_001	以前的城堡主人們為了裝飾庭園， 因而邀請花潔夫人到來， 讓牠們打造花園。
ZKN_Y_671_002	以前的城堡主人們為了裝飾庭園， 因而邀請花潔夫人到來， 讓牠們打造花園。
ZKN_Y_671_003	以前的城堡主人們為了裝飾庭園， 因而邀請花潔夫人到來， 讓牠們打造花園。
ZKN_Y_671_004	以前的城堡主人們為了裝飾庭園， 因而邀請花潔夫人到來， 讓牠們打造花園。
ZKN_Y_676_001	在遙遠過去的卡洛斯地區， 被授予護衛國王職責的寶可夢。
ZKN_Y_676_002	在遙遠過去的卡洛斯地區， 被授予護衛國王職責的寶可夢。
ZKN_Y_676_003	在遙遠過去的卡洛斯地區， 被授予護衛國王職責的寶可夢。
