~~~~~~~~~~~~~~~
Text File : monsname_ita.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	Uovo
ZKN_X_266_000	Si appende ai rami con fili di seta. Aspetta l'evoluzione bevendo l'acqua piovana che si posa sulla seta.
ZKN_X_267_000	Sulle ali ha splendidi, vividi colori. Succhia il dolce polline dai fiori allungando la bocca sottile.
ZKN_X_268_000	Il corpo di soffice seta si indurisce nel corso del tempo. Quando appaiono crepe, l'evoluzione è vicina.
ZKN_X_269_000	Pokémon notturno. Attirato dalla luce dei lampioni, divora le foglie degli alberi lungo i viali.
ZKN_X_270_000	Sembra una pianta acquatica e viene usato come traghetto dai Pokémon che non sanno nuotare.
ZKN_X_271_000	Vive in riva a specchi d'acqua, in aree soleggiate. Di giorno dorme su di un letto di alghe, mentre la notte è attivo.
ZKN_X_272_000	Se ascolta musica allegra, tutto il suo corpo si rivitalizza e non riesce a evitare di ballare.
ZKN_X_273_000	Si attacca ai rami degli alberi usando il picciolo che ha sul capo. Talvolta il vento lo fa cadere.
ZKN_X_274_000	Il fischio del suo flauto di foglia mette a disagio chi lo sente. Vive nelle foreste più fitte.
ZKN_X_275_000	Un tempo era un temuto guardiano della foresta. Sa leggere nella mente del nemico, anticipandolo.
ZKN_X_276_000	È molto coraggioso e affronta spavaldo i nemici più forti. Migra verso i paesi caldi.
ZKN_X_277_000	Se le due penne sulla coda sono ritte, significa che è in buona salute. Si libra elegantemente nel cielo.
ZKN_X_278_000	Segue i venti marini con le sue lunghe ali e si libra in volo come un aliante. Si riposa piegando le ali.
ZKN_X_279_000	Immerge il suo enorme becco nel mare, raccogliendo acqua e numerose prede.
ZKN_X_280_000	Se con le corna avverte emozioni positive di persone o Pokémon, il suo corpo si scalda leggermente.
ZKN_X_281_000	Lo spirito gioioso è alla base dei suoi poteri psicocinetici. Quando è felice si lancia in danze e piroette.
ZKN_X_282_000	Quando il suo Allenatore è in pericolo usa tutto il suo potere psichico per creare un piccolo buco nero.
ZKN_X_283_000	Normalmente vivono negli stagni, ma dopo un acquazzone è possibile trovarli anche in città, nelle pozzanghere.
ZKN_X_284_000	Le sue antenne presentano un motivo a occhi. Con le quattro ali riesce a volare in ogni direzione.
ZKN_X_285_000	Predilige le aree umide. Di giorno resta immobile nell'ombra della foresta. Dal capo rilascia polvere tossica.
ZKN_X_286_000	Tirando pugni, i suoi cortissimi arti si allungano. Usa una tecnica simile a quella dei pugili professionisti.
ZKN_X_287_000	Coloro che osservano Slakoth perdono la voglia di muoversi e vengono colti da sonnolenza.
ZKN_X_288_000	I battiti del suo cuore sono rapidissimi e il suo sangue scorre con tale impeto che non riesce a stare fermo un istante.
ZKN_X_289_000	Il più pigro Pokémon del mondo. Si sposta solo quando non ha più cibo a portata di mano.
ZKN_X_290_000	Poiché passa quasi tutta l'esistenza sottoterra, è quasi cieco. Usa le antenne per orientarsi.
ZKN_X_291_000	I suoi continui lamenti provocano atroci emicranie. Si sposta così velocemente che... non si vede!
ZKN_X_292_000	È nato dal guscio vuoto di un insetto. Pare che chi spia nella fessura sul suo dorso perda l'anima.
ZKN_X_293_000	Di solito sussurra, ma se avverte un pericolo lancia grida acute, che interrompe quando ha le orecchie chiuse.
ZKN_X_294_000	Leva potenti grida inspirando tanta aria e poi sparandola fuori con tutta la forza degli addominali.
ZKN_X_295_000	Le sue urla si sentono a 10 km di distanza. Emette diversi suoni dalle numerose aperture del suo corpo.
ZKN_X_296_000	Sbattendo a ripetizione contro enormi alberi, si costruisce un corpo e uno spirito indistruttibili.
ZKN_X_297_000	Pesta i piedi sul terreno per accumulare energia. Con uno dei suoi schiaffi può far prendere il volo a un camion di 10 t.
ZKN_X_298_000	Pokémon che vive nell'acqua. Si muove rapidamente sulla terraferma saltellando sulla grossa coda.
ZKN_X_299_000	Rafforza le sue difese attirando su di sé gli oggetti di ferro circostanti con il suo naso magnetico che indica sempre il nord.
ZKN_X_300_000	Non riesce a evitare di inseguire tutto ciò che si muove e corre in tondo a caccia della propria coda.
ZKN_X_301_000	Detesta gli ambienti sporchi. Se ne sta sempre ad allisciarsi la pelliccia in luoghi accoglienti.
ZKN_X_302_000	Si cela nell'oscurità delle caverne. Si nutre di gemme e per questo i suoi occhi sono pietre preziose.
ZKN_X_303_000	Intenerisce i nemici con la sua faccia innocente, per poi morderli con le forti e instancabili mascelle.
ZKN_X_304_000	Vive generalmente sui monti ma, spinto dalla fame, scende per cibarsi di binari ferroviari e automobili.
ZKN_X_305_000	Adora i minerali di ferro. Scaglia il suo corpo d'acciaio contro gli altri nella lotta per il territorio.
ZKN_X_306_000	Sceglie come territorio intere montagne. Se ha tante cicatrici sul suo corpo, è meglio non scherzare con lui.
ZKN_X_307_000	Si allena in montagna per elevare il suo potere spirituale. Con la meditazione riesce a levitare.
ZKN_X_308_000	Evita elegantemente gli attacchi a passo di danza, per poi lanciare devastanti attacchi con la stessa grazia.
ZKN_X_309_000	L'elettricità immagazzinata nella pelliccia gli stimola i muscoli e aumenta la sua velocità di reazione.
ZKN_X_310_000	Raramente si mostra agli umani. Si dice che nidifichi nelle zone dove è caduto un fulmine.
ZKN_X_311_000	Incoraggia gli amici con un vivace scoppiettio di scintille. Assorbe elettricità dai pali telefonici.
ZKN_X_312_000	L'elettricità tra un Plusle e un Minun favorisce la circolazione sanguigna e scioglie le tensioni.
ZKN_X_313_000	Di notte comunica con gli altri illuminando la sua coda. Ama il dolce aroma di Illumise.
ZKN_X_314_000	Con un dolce aroma dirige il volo dei Volbeat, che disegnano più di 200 figure luminose nel cielo stellato.
ZKN_X_315_000	Attacca usando abilmente i due tipi di veleno delle estremità dei suoi arti. Più è forte la sua fragranza, più è in salute.
ZKN_X_316_000	Ha cuore e cervello mini: lo stomaco prende troppo spazio! Con i succhi gastrici scioglie qualunque cosa.
ZKN_X_317_000	Inghiotte intera qualsiasi cosa. Dai pori traspira un liquido tossico con cui bagna i nemici.
ZKN_X_318_000	I Carvanha attaccano le navi in branco e ne strappano gli scafi a morsi. Abitano i fiumi della giungla.
ZKN_X_319_000	Con le sue zanne può spezzare il ferro. Nuota a 120 km/h. È noto come il "Tiranno del mare".
ZKN_X_320_000	Si diverte a rimbalzare come una palla. Più acqua di mare ingolla, più in alto riesce a rimbalzare.
ZKN_X_321_000	L'impatto creato dai suoi salti fuori e dentro l'acqua può arrivare a mandare KO un avversario.
ZKN_X_322_000	Nella gobba accumula magma. Quando piove, il magma si indurisce e il Pokémon diventa più lento.
ZKN_X_323_000	I vulcani sul suo dorso eruttano ogni dieci anni o quando è veramente arrabbiato.
ZKN_X_324_000	I Torkoal eleggono a propria dimora miniere di carbone abbandonate e vi scavano carbone con ardore.
ZKN_X_325_000	Rimbalza costantemente usando la coda come una molla. Il movimento sollecita il cuore e lo fa battere.
ZKN_X_326_000	Amplifica i suoi poteri psichici con le sue perle nere. Si esibisce anche in danze bizzarre per controllare i suoi nemici.
ZKN_X_327_000	Non ci sono due Spinda con lo stesso motivo maculato. Il suo passo barcollante confonde i nemici.
ZKN_X_328_000	Vive nei deserti. Scava buche nel terreno e vi si apposta, attendendo che le prede vi caschino dentro.
ZKN_X_329_000	Fa vibrare velocemente le ali generando onde ultrasoniche che provocano dei forti mal di testa.
ZKN_X_330_000	Solleva sabbia con le ali per nascondersi. Un rivestimento rosso protegge gli occhi dalla sabbia stessa.
ZKN_X_331_000	Cacnea vive in zone aride, dove non piove quasi mai. Il suo fiore giallo sboccia una volta all'anno.
ZKN_X_332_000	Diventa attivo di notte, quando va a caccia di prede stremate dalla calura del deserto.
ZKN_X_333_000	Per qualche motivo adora salire sulla testa delle persone e far finta di essere un cappello.
ZKN_X_334_000	Volteggia elegante nel cielo. Canticchia soavemente, mandando in onirica estasi chi lo ascolta.
ZKN_X_335_000	Da generazioni, è acerrimo nemico di Seviper. Gli artigli aguzzi sono le sue armi più potenti.
ZKN_X_336_000	Respinge gli attacchi dell'agile Zangoose con la coda affilatissima, che secerne un micidiale veleno.
ZKN_X_337_000	Diventa attivo nelle notti di luna piena, pertanto si dice che abbia qualche legame con le fasi lunari.
ZKN_X_338_000	L'energia solare è la fonte della sua potenza, per cui è più forte di giorno. Emana luce quando ruota su se stesso.
ZKN_X_339_000	Il suo corpo è ricoperto da una pellicola viscida, che gli permette di sgusciare via, se afferrato.
ZKN_X_340_000	Stabilisce il suo territorio nelle grandi paludi. Se il nemico gli si accosta, provoca un terremoto.
ZKN_X_341_000	La sua grande vitalità gli permette di adattarsi e proliferare anche nelle acque dei fiumi più inquinati.
ZKN_X_342_000	Pokémon violento che afferra il nemico con le chele e lo scaraventa fuori dal suo stagno.
ZKN_X_343_000	Si sposta piroettando sull'unica estremità inferiore del proprio corpo. Molti fanno la verticale.
ZKN_X_344_000	Pokémon nato da un'antica statuetta d'argilla portata in vita da misteriose radiazioni.
ZKN_X_345_000	Cattura le prede che si avvicinano con i tentacoli a forma di corolla. Si è estinto 100 milioni di anni fa.
ZKN_X_346_000	Vive in acque poco profonde nei mari caldi. Con la bassa marea, scava sulla riva in cerca di prede.
ZKN_X_347_000	Pokémon di tipo primitivo, usa i lunghi artigli per catturare prede nascoste tra le rocce in fondo al mare.
ZKN_X_348_000	Cattura il nemico infilzandolo con gli enormi artigli retrattili. È rivestito di una robusta corazza.
ZKN_X_349_000	Si nutre di qualsiasi cosa, pertanto vive anche in fiumi e laghi inquinati. È un Pokémon di scarso interesse.
ZKN_X_350_000	Pokémon di una bellezza vertiginosa. Chi lo vede perde ogni voglia di combattere.
ZKN_X_351_000	Il suo aspetto varia con l'umidità e la temperatura, che influenzano la sua struttura molecolare.
ZKN_X_352_000	Può mutare il colore del corpo a piacimento. Tuttavia, il motivo a zigzag sul ventre non cambia.
ZKN_X_353_000	Si dice che si nutra di rancore e invidia con il corno che ha sulla testa. A mezzanotte si scatena.
ZKN_X_354_000	Un peluche divenuto Pokémon per la rabbia di essere stato buttato via da un bimbo, di cui è alla ricerca.
ZKN_X_355_000	Segue ostinatamente la preda ovunque essa vada. Abbandona la caccia solo all'alba.
ZKN_X_356_000	Se si osserva troppo da vicino la palla di fuoco dentro Dusclops, la propria anima viene risucchiata.
ZKN_X_357_000	Vola sbattendo delle grandi ali a forma di foglia e distribuisce ai bambini i deliziosi frutti che gli crescono sul collo.
ZKN_X_358_000	Emette sette tipi di versi penzolando da rami o cornicioni, a cui si attacca con la ventosa che ha sul capo.
ZKN_X_359_000	Percepisce i disastri naturali imminenti e si mostra solo per avvertire la gente del pericolo.
ZKN_X_360_000	Tendono a spostarsi in gruppo. Anche per dormire si stringono fra loro, nelle grotte.
ZKN_X_361_000	Si dice che gli Snorunt vivano in armonia riuniti sotto gigantesche foglie.
ZKN_X_362_000	Per difendersi, riveste il suo corpo con un'armatura di ghiaccio, fatta congelando l'umidità dell'aria.
ZKN_X_363_000	Non sa ancora nuotare molto bene e si muove più velocemente rotolando. Quando è felice batte le pinne.
ZKN_X_364_000	Per memorizzare un nuovo oggetto, ha bisogno di toccarlo con il naso, dove risiede la sua sensibilità.
ZKN_X_365_000	Frantuma il ghiaccio con le zanne. Lo spesso strato adiposo respinge il freddo e gli attacchi nemici.
ZKN_X_366_000	Crea una sola perla in tutta la sua vita, quando si evolve. Questa perla amplifica i poteri psichici.
ZKN_X_367_000	Vive in mare a grandi profondità, dove non filtra nessuna luce. Attira le prede illuminando la codina a forma di pesce.
ZKN_X_368_000	Vive sui fondali marini. In primavera il suo corpo rosato diventa più vivido per chissà quale motivo.
ZKN_X_369_000	Immutato da 100 milioni di anni, è stato scoperto durante un'esplorazione nelle profondità marine.
ZKN_X_370_000	Vive nei mari caldi. Si dice che le coppie che trovano questo Pokémon riceveranno in dono l'eterno amore.
ZKN_X_371_000	Frantuma grandi massi con la testa dura come il ferro e gli allenatissimi muscoli del collo.
ZKN_X_372_000	Nella sua dura corazza le cellule hanno cominciato a cambiare. Quando si evolve, la corazza cade.
ZKN_X_373_000	Quando è adirato diventa una furia. Con i suoi artigli laceranti e le fiammate che lancia può distruggere qualsiasi cosa.
ZKN_X_374_000	Riesce a fluttuare in aria grazie alla repulsione tra le proprie onde magnetiche e quelle della terra.
ZKN_X_375_000	È sorto dalla fusione di due Beldum. Il suo corpo d'acciaio non viene scalfito neanche se urta un jet.
ZKN_X_376_000	Con l'incredibile velocità di calcolo dei suoi quattro cervelli analizza il nemico più rapidamente di un supercomputer.
ZKN_X_377_000	È formato interamente da rocce. Se si staccano nella lotta, ne cerca altre per sostituirle.
ZKN_X_378_000	Si dice che sia rimasto a dormire nei ghiacci per alcuni millenni. Nemmeno il magma riuscirebbe a scioglierlo.
ZKN_X_379_000	La pressione subita sottoterra per decine di migliaia di anni ha reso il suo corpo resistentissimo.
ZKN_X_380_000	Sa comunicare telepaticamente. Le piume sul suo corpo riflettono la luce e lo rendono invisibile.
ZKN_X_381_000	Pokémon molto intelligente. Ripiegando indietro le ali, riesce a volare più veloce di un jet.
ZKN_X_382_000	Nella mitologia, Kyogre è il Pokémon che ha ampliato i mari con megaonde e megapiogge. Nemico di Groudon.
ZKN_X_383_000	Si tramanda che fece evaporare l'acqua per aumentare la superficie terrestre. Nemico di Kyogre.
ZKN_X_384_000	Vive nello strato di ozono oltre le nuvole e non può essere avvistato da terra.
ZKN_X_385_000	Da sempre si dice che al risveglio realizzi i desideri scritti sulle striscioline attaccate in testa.
ZKN_X_386_000	È il risultato della mutazione genetica di un virus alieno giunto con un meteorite.
ZKN_X_387_000	Fa la fotosintesi su tutto il corpo esponendosi ai raggi solari. La sua corazza è fatta di terra compatta.
ZKN_X_388_000	Vive nelle foreste vicino all'acqua, ma esce di giorno per far prendere sole alle piante sul guscio.
ZKN_X_389_000	In tempi antichissimi la gente pensava che sottoterra ci fossero dei giganteschi Torterra.
ZKN_X_390_000	Le fiamme sulla coda, alimentate dai gas della pancia, non si spengono neppure quando piove.
ZKN_X_391_000	Controlla abilmente l'intensità delle fiamme sulla sua coda per tenere i nemici alla distanza ideale.
ZKN_X_392_000	La sua criniera di fuoco è indice della sua natura violenta. Nessuno può batterlo in velocità.
ZKN_X_393_000	Molto orgoglioso. Difficile farci amicizia perché non ascolta mai i consigli dell'Allenatore.
ZKN_X_394_000	Vive da solo lontano dagli altri. Apparentemente ogni esemplare crede di essere il più importante.
ZKN_X_395_000	Nuota veloce come una moto d'acqua. Le estremità delle ali sono aguzze e spaccano anche il ghiaccio.
ZKN_X_396_000	Si muove in grandi gruppi. Anche se piccolo, batte le ali in maniera molto energica.
ZKN_X_397_000	Ha l'abitudine di riunirsi in grandi gruppi. Le zuffe tra gruppi sono particolarmente vivaci.
ZKN_X_398_000	I muscoli di ali e zampe sono molto sviluppati. Vola senza fatica anche portando un piccolo Pokémon.
ZKN_X_399_000	Ha i nervi d'acciaio e niente può turbarlo. È più agile e attivo di quanto sembri.
ZKN_X_400_000	Costruisce con zelo la tana in riva ai corsi d'acqua, levigando radici e rami con gli affilati incisivi.
ZKN_X_401_000	Comunica con il suono prodotto dallo scontro delle sue antenne. Esso indica l'arrivo dell'autunno.
ZKN_X_402_000	Quando canta tiene le zampe incrociate al petto. Sa improvvisare melodie.
ZKN_X_403_000	Produce elettricità contraendo e rilassando i muscoli. Quando si sente minacciato si illumina.
ZKN_X_404_000	Dagli artigli rilascia un'elettricità talmente intensa da mandare KO il nemico. Vive in piccoli gruppi.
