~~~~~~~~~~~~~~~
Text File : monsname_jpn.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	タマゴ
ZKN_ULMOON_676_003	ほうっておくと　たいもうは　どんどん のびつづけるが　しんらいした ものにしか　カットは　ゆるさない。
ZKN_ULMOON_676_004	ほうっておくと　たいもうは　どんどん のびつづけるが　しんらいした ものにしか　カットは　ゆるさない。
ZKN_ULMOON_676_005	ほうっておくと　たいもうは　どんどん のびつづけるが　しんらいした ものにしか　カットは　ゆるさない。
ZKN_ULMOON_676_006	ほうっておくと　たいもうは　どんどん のびつづけるが　しんらいした ものにしか　カットは　ゆるさない。
ZKN_ULMOON_676_007	ほうっておくと　たいもうは　どんどん のびつづけるが　しんらいした ものにしか　カットは　ゆるさない。
ZKN_ULMOON_676_008	ほうっておくと　たいもうは　どんどん のびつづけるが　しんらいした ものにしか　カットは　ゆるさない。
ZKN_ULMOON_676_009	ほうっておくと　たいもうは　どんどん のびつづけるが　しんらいした ものにしか　カットは　ゆるさない。
ZKN_ULMOON_678_001	
ZKN_ULMOON_681_001	
ZKN_ULMOON_710_001	
ZKN_ULMOON_710_002	
ZKN_ULMOON_710_003	
ZKN_ULMOON_711_001	
ZKN_ULMOON_711_002	
ZKN_ULMOON_711_003	
ZKN_ULMOON_716_001	
ZKN_ULMOON_718_001	かくちの　ジガルデ・セルが １０％　あつまったとき　うまれる。 せっきんせんが　とくいだぞ。
ZKN_ULMOON_718_002	かくちの　ジガルデ・セルが １０％　あつまったとき　うまれる。 せっきんせんが　とくいだぞ。
ZKN_ULMOON_718_003	せいたいけいを　おびやかす　ものと たたかうとき　さらに　きょうりょくな すがたに　へんかすると　いわれる。
ZKN_ULMOON_718_004	すべての　ジガルデ・セルが　あつまり たんじょうする。　せいたいけいを みだすものを　ぶりょくで　しずめる。
ZKN_ULMOON_719_001	
ZKN_ULMOON_720_001	
ZKN_ULMOON_735_001	
ZKN_ULMOON_738_001	
ZKN_ULMOON_741_001	やまぶきのミツを　すった　オドリドリ。 げんきの　ない　ひとを　みかけると ダンスで　はげまそうと　してくれるよ。
ZKN_ULMOON_741_002	うすもものミツを　すった　オドリドリ。 おどっている　ときは　トレーナーの しじが　きこえないほど　マイペース。
ZKN_ULMOON_741_003	むらさきのミツを　すった　オドリドリ。 しなやかで　あでやかな　おどりを さんこうにする　ダンサーも　いる。
ZKN_ULMOON_743_001	
ZKN_ULMOON_744_001	
ZKN_ULMOON_745_001	むれを　つくらず　１ぴきで　くらす。 じぶんの　ちからを　ひきだしてくれる トレーナーの　いうことしか　きかない。
ZKN_ULMOON_745_002	たそがれどきに　しんかした　けっか なぜか　かわった　すがたに。 アローラでは　とても　めずらしい。
ZKN_ULMOON_746_001	うみの　まものと　よばれて　いる。 たたかいで　きずつき　ヨワシのかずが へると　ただの　むれに　もどる。
ZKN_ULMOON_752_001	
ZKN_ULMOON_754_001	
ZKN_ULMOON_758_001	
ZKN_ULMOON_773_001	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_002	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_003	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_004	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_005	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_006	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_007	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_008	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_009	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_010	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_011	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_012	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_013	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_014	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_015	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_016	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_773_017	ふういん　された　タイプチェンジの のうりょくを　かいほう。　わきあがる エネルギーで　ぎんいろに　かがやく。
ZKN_ULMOON_774_001	
ZKN_ULMOON_774_002	
ZKN_ULMOON_774_003	
ZKN_ULMOON_774_004	
ZKN_ULMOON_774_005	
ZKN_ULMOON_774_006	
ZKN_ULMOON_774_007	がいかくの　むけた　すがた。 コアの　いろの　ちがいは　たべた エサの　せいぶんに　よるもの。
ZKN_ULMOON_774_008	がいかくの　むけた　すがた。 コアの　いろの　ちがいは　たべた エサの　せいぶんに　よるもの。
ZKN_ULMOON_774_009	がいかくの　むけた　すがた。 コアの　いろの　ちがいは　たべた エサの　せいぶんに　よるもの。
ZKN_ULMOON_774_010	がいかくの　むけた　すがた。 コアの　いろの　ちがいは　たべた エサの　せいぶんに　よるもの。
ZKN_ULMOON_774_011	がいかくの　むけた　すがた。 コアの　いろの　ちがいは　たべた エサの　せいぶんに　よるもの。
ZKN_ULMOON_774_012	がいかくの　むけた　すがた。 コアの　いろの　ちがいは　たべた エサの　せいぶんに　よるもの。
ZKN_ULMOON_774_013	がいかくの　むけた　すがた。 コアの　いろの　ちがいは　たべた エサの　せいぶんに　よるもの。
ZKN_ULMOON_777_001	
ZKN_ULMOON_778_001	しょうたいが　ばれそうで　かなしい。 くびの　ぶぶんを　おった　あいては ぜったい　ゆるさず　ふくしゅうする。
ZKN_ULMOON_778_002	
ZKN_ULMOON_778_003	
ZKN_ULMOON_784_001	
ZKN_ULMOON_800_001	ソルガレオの　パワーを　すいつづける ネクロズマの　すがた。　ひじょうに きょうぼうで　てが　つけられない。
ZKN_ULMOON_800_002	ルナアーラのひかりを　くらいつづける すがた。　きょだいな　ツメで　てきを つかむと　ちからまかせに　ひきちぎる。
ZKN_ULMOON_800_003	ぜんしんから　はなたれる　ひかりは せいぶつや　しぜんに　さようし さまざまな　えいきょうを　およぼす。
ZKN_ULMOON_801_001	じんぞうの　たましいで　かどうする。 あざやかな　そうしょくは　おうけへの けんじょうひんの　しょうこ。

~~~~~~~~~~~~~~~
Text File : zukan_comment_ultrasun_jpn.msbt
~~~~~~~~~~~~~~~
ZKN_ULSUN_000_000	
ZKN_ULSUN_001_000	
ZKN_ULSUN_002_000	
ZKN_ULSUN_003_000	
ZKN_ULSUN_004_000	
ZKN_ULSUN_005_000	
ZKN_ULSUN_006_000	
ZKN_ULSUN_007_000	
ZKN_ULSUN_008_000	
ZKN_ULSUN_009_000	
ZKN_ULSUN_010_000	はやく　せいちょう　したいのか しょくよくおうせいで　１にちに １００まいの　はっぱを　くらう。
ZKN_ULSUN_011_000	カラのなかは　ドロドロの　えきたい。 しんかに　そなえて　からだじゅうの さいぼうを　つくりなおしている。
ZKN_ULSUN_012_000	ハネを　つつむ　りんぷんは　もうどく。 キャタピーを　ねらう　とりポケモンを みつけると　ふりかけて　おいはらうぞ。
ZKN_ULSUN_013_000	
ZKN_ULSUN_014_000	
ZKN_ULSUN_015_000	
ZKN_ULSUN_016_000	
ZKN_ULSUN_017_000	
ZKN_ULSUN_018_000	
ZKN_ULSUN_019_000	いっしょう　まえばが　のびつづける。 あまりに　のびすぎると　エサが たべられなくなって　がし　する。
ZKN_ULSUN_020_000	うしろあしの　ちいさい　みずかきで うみを　およいで　しまを　わたり てきから　にげていた　という。
ZKN_ULSUN_021_000	じぶんのテリトリーを　まもるためなら おおきな　ポケモンが　あいてでも むかっていく　むこうみずな　せいしつ。
ZKN_ULSUN_022_000	オニドリルの　なわばりで　たべものを もって　あるくのは　キケンだ。 あっという　まに　かっさらわれるぞ。
ZKN_ULSUN_023_000	アゴを　はずすことで　じぶんより おおきな　えものも　まるのみにする。 しょくごは　からだを　まるめ　やすむ。
ZKN_ULSUN_024_000	さいしんの　けんきゅうで　おなかの もようは　２０しゅるい　いじょうの パターンが　あることが　はんめい。
ZKN_ULSUN_025_000	でんきを　ためこむ　せいしつ。 ピカチュウが　むれて　くらす　もりは らくらいが　たえず　キケンだ。
ZKN_ULSUN_026_000	からだに　でんきが　たまるに　つれ こうげきてきに。　じつは　でんきが ストレスなのではという　せつもある。
ZKN_ULSUN_027_000	あめの　すくない　とちに　すんでいる。 きけんが　せまると　からだを　まるめ やわらかい　おなかを　まもるぞ。
ZKN_ULSUN_028_000	よく　ツメや　ツノが　おれてしまう。 おれた　ツメや　ツノで　つちを たがやす　どうぐが　つくられる。
ZKN_ULSUN_029_000	
ZKN_ULSUN_030_000	
ZKN_ULSUN_031_000	
ZKN_ULSUN_032_000	
ZKN_ULSUN_033_000	
ZKN_ULSUN_034_000	
ZKN_ULSUN_035_000	にんきだが　かずが　すくないので きちょう。　むやみに　みせびらかすと どろぼうに　ねらわれるぞ。
ZKN_ULSUN_036_000	１キロさきで　はりが　おちた　おとも きこえてしまうので　ひとやポケモンが すくない　ふかいやまおくで　くらす。
ZKN_ULSUN_037_000	うつくしい　シッポで　だいにんき。 ただし　まめに　ブラッシングしないと あっというまに　けだまだらけになる。
ZKN_ULSUN_038_000	しつこく　しゅうねんぶかい　せいしつ。 １ど　うらむと　しそんを　ふくめ １０００ねんかん　たたりつづける。
ZKN_ULSUN_039_000	デパートの　しんぐコーナーには プリンの　ふしぎな　こもりうたを しゅうろくしたＣＤが　うられている。
ZKN_ULSUN_040_000	だんりょくの　ある　ボディーと キメこまやかな　けがわが　にんき。 だきしめて　ねると　きもちいい。
ZKN_ULSUN_041_000	めだまが　ないので　めは　みえない。 くちから　だす　ちょうおんぱで まわりの　ようすを　うかがっている。
ZKN_ULSUN_042_000	くうふくの　あまり　はがねポケモンに かみついたせいで　キバの　かけた ゴルバットを　たまに　みかけるぞ。
ZKN_ULSUN_043_000	
ZKN_ULSUN_044_000	
ZKN_ULSUN_045_000	
ZKN_ULSUN_046_000	しっけが　たりないのか　えいようが たりないのか　アローラの　パラスの キノコは　そだちが　いまいち。
