~~~~~~~~~~~~~~~
Text File : itemname_esp.msbt
~~~~~~~~~~~~~~~
ITEMNAME_000	Ningún objeto
ZKN_X_335_000	Hace muchos años que se enfrenta a Seviper. Su arma más eficaz son sus zarpas afiladas.
ZKN_X_336_000	Hace frente a Zangoose con su agilidad y su afilada cola, que está cargada con un veneno letal.
ZKN_X_337_000	Se piensa que está muy influido por las fases lunares, ya que solo actúa en noches de luna llena.
ZKN_X_338_000	Usa el sol como fuente de energía, por lo que es más poderoso de día. Brilla al rotar.
ZKN_X_339_000	Recubre su cuerpo de una película viscosa que le permite escapar si alguien lo agarra.
ZKN_X_340_000	Habita en grandes pantanos. Si se acerca un enemigo, se alborota y causa temblores monumentales.
ZKN_X_341_000	Por sucio o contaminado que esté el río, se adaptan rápido y se multiplican. Poseen una gran fuerza vital.
ZKN_X_342_000	Este malandrín usa sus pinzas para atosigar y expulsar a los otros Pokémon que viven en su estanque.
ZKN_X_343_000	Se mueve girando sobre su eje. También se le puede ver girando cabeza abajo.
ZKN_X_344_000	Este Pokémon es una vieja figurilla de barro que cobró vida mediante la exposición a extraños rayos de luz.
ZKN_X_345_000	Se extinguió hace 100 millones de años. Sus tentáculos parecen pétalos para atraer a sus presas.
ZKN_X_346_000	Vive en el fondo de los mares de aguas templadas. Emerge para cazar cuando baja la marea.
ZKN_X_347_000	Es una especie de Pokémon predecesor. Estira las pinzas para cazar a sus presas, que se esconden en las rocas del mar.
ZKN_X_348_000	Ensarta a sus presas con sus gigantescas garras elásticas. Una fuerte coraza cubre su cuerpo.
ZKN_X_349_000	Come de todo, por lo que puede vivir en aguas contaminadas. Nadie le presta atención.
ZKN_X_350_000	Milotic es impresionantemente bello. Quienes lo ven temen perder las ganas de luchar contra él.
ZKN_X_351_000	Sus células son muy sensibles a los cambios de temperatura y humedad y se adapta sin problema.
ZKN_X_352_000	Puede mudar el color de su cuerpo a voluntad, pero el dibujo en zigzag de su panza nunca desaparece.
ZKN_X_353_000	Dicen que con su cuerno se alimenta de sentimientos de celos y envidia. Es muy activo a medianoche.
ZKN_X_354_000	Este muñeco se convirtió en un Pokémon cuando lo tiraron a la basura. Busca a su antiguo dueño.
ZKN_X_355_000	Persigue a su presa sin descanso allá donde vaya. No obstante, abandona la caza al amanecer.
ZKN_X_356_000	Si alguien mira los fuegos fatuos del interior de Dusclops, perderá su alma irremediablemente.
ZKN_X_357_000	Puede volar al agitar sus grandes hojas. Reparte entre los niños la codiciada fruta dulce que crece de su cuello.
ZKN_X_358_000	Se cuelga de ramas y aleros con la ventosa de su cabeza. Tiene siete tipos de gritos diferentes.
ZKN_X_359_000	Presiente desastres inminentes y se aparece a la gente para advertir del peligro.
ZKN_X_360_000	Suelen ir en grupo y a la hora de dormir se resguardan en una cueva.
ZKN_X_361_000	Se dice que se reúnen en grupos bajo hojas gigantescas y viven allí en total armonía.
ZKN_X_362_000	Se protege con una armadura de hielo creada por congelación de la humedad del aire.
ZKN_X_363_000	Como no saben nadar muy bien, se mueven rápidamente rodando. Cuando están alegres, dan palmadas con las aletas.
ZKN_X_364_000	Su nariz es muy sensible. Cuando ve algo por primera vez, lo toca con ella para recordarlo después.
ZKN_X_365_000	Rompe el hielo con sus colmillos. Su gruesa capa de grasa le protege del frío y de los enemigos.
ZKN_X_366_000	Produce durante su vida una sola perla que aumenta los poderes psíquicos al evolucionar.
ZKN_X_367_000	Vive en los abismos marinos, donde no se filtra la luz. Tiene una cola en forma de pez, que enciende para atraer a su presa.
ZKN_X_368_000	Vive en el fondo del mar. En primavera, su cuerpo rosado adquiere colores más vivos.
ZKN_X_369_000	No ha sufrido ningún cambio desde hace 100 millones de años. Fue descubierto durante una expedición marina.
ZKN_X_370_000	Vive en mares cálidos. Se dice que, si una pareja lo encuentra, será bendecida con amor eterno.
ZKN_X_371_000	Su desarrollado cuello y su cabeza dura como el acero le permiten reducir a añicos rocas enormes.
ZKN_X_372_000	Las células han empezado a cambiar dentro de su dura concha, que se separa cuando evoluciona.
ZKN_X_373_000	Si se enfada, no hay forma de calmarlo; lo destruye todo lanzando arañazos y llamas.
ZKN_X_374_000	Los pulsos magnéticos de su cuerpo repelen la gravedad, lo que le permite flotar en el aire.
ZKN_X_375_000	Lo forman dos Beldum unidos. Puede chocarse con un avión sin que su cuerpo de acero sufra ni un rasguño.
ZKN_X_376_000	Gracias a sus cuatro cerebros, es más inteligente que un superordenador y analiza con precisión al enemigo.
ZKN_X_377_000	Su cuerpo está hecho de roca. Si se astilla durante el combate, emplea piedras para repararlo.
ZKN_X_378_000	Dicen que ha yacido durmiendo en un glaciar durante milenios. Ni el magma puede derretir su cuerpo.
ZKN_X_379_000	Su cuerpo ha estado sometido a la presión subterránea durante miles de años y no puede arañarse.
ZKN_X_380_000	Se comunica por telepatía. Su plumaje refleja la luz, lo que le permite hacerse invisible.
ZKN_X_381_000	Es un Pokémon muy inteligente. Puede adelantar a aviones a reacción plegando las alas.
ZKN_X_382_000	Pokémon legendario que aumentó los mares con diluvios y maremotos. Fue un enemigo acérrimo de Groudon.
ZKN_X_383_000	Dicen que aumentó la superficie terrestre evaporando el agua. Fue un enemigo acérrimo de Kyogre.
ZKN_X_384_000	Vive en la capa de ozono sobre las nubes y no puede ser visto desde el suelo.
ZKN_X_385_000	Desde antaño se dice que concederá los deseos escritos en las notas de su cabeza cuando se despierte.
ZKN_X_386_000	Surgió a raíz de la mutación de ADN de un virus alienígena que cayó a la tierra en un meteorito.
ZKN_X_387_000	Realiza la fotosíntesis al bañarle los rayos de sol. Su concha está formada por tierra endurecida.
ZKN_X_388_000	Vive en los bosques cerca del agua. Por el día, sale a que les dé el sol a las plantas de su espalda.
ZKN_X_389_000	Las gentes de antaño creían que el planeta se sustentaba en la espalda de un gran Torterra.
ZKN_X_390_000	El gas de su panza alimenta el fuego de su parte trasera, que ni la lluvia puede extinguir.
ZKN_X_391_000	Controla hábilmente la intensidad del fuego de su cola para mantener al enemigo a una distancia ideal.
ZKN_X_392_000	Su corona de fuego demuestra su naturaleza ígnea. Nadie le gana en velocidad.
ZKN_X_393_000	No le gusta que lo cuiden. Como no aprecia el apoyo de su Entrenador, le cuesta coger confianza con él.
ZKN_X_394_000	Vive solo, alejado de los demás. Cada uno piensa que es el más importante.
ZKN_X_395_000	Nada tan rápido como un fueraborda. Con los afilados bordes de sus alas puede cortar el hielo.
ZKN_X_396_000	Viaja en grandes bandadas. Aunque es pequeño, agita las alas con gran fuerza.
ZKN_X_397_000	Vive siempre en grandes grupos y las disputas dentro de ellos son muy intensas.
ZKN_X_398_000	Sus alas y sus patas son muy fuertes. Puede llevarse volando Pokémon pequeños.
ZKN_X_399_000	Tiene nervios de acero y nada puede perturbarlo. Es más ágil y activo de lo que aparenta.
ZKN_X_400_000	Con sus incisivos roe ramas y raíces y las apila para construir sus madrigueras junto al río.
ZKN_X_401_000	Hablan entre sí chocando las antenas. Los sonidos producidos son muy característicos.
ZKN_X_402_000	Cuando llora, cruza sus brazos con forma de cuchillo. Puede improvisar melodías.
ZKN_X_403_000	La extensión y contracción de sus músculos genera electricidad. Brilla cuando está en peligro.
ZKN_X_404_000	Sus garras emiten electricidad que puede debilitar a sus rivales. Viven en grupos pequeños.
ZKN_X_405_000	Cuando sus ojos brillan como el oro, puede ver presas escondidas, incluso detrás de un muro.
ZKN_X_406_000	Vive cerca de aguas cristalinas. Su cabello se abre y esparce polen cuando le bañan los rayos del sol.
ZKN_X_407_000	Atrae a sus presas con una dulce fragancia y usa sus cepas venenosas para atenazarlas y acabar con ellas.
ZKN_X_408_000	Fue recreado a partir de un fósil con forma esférica. Derriba a las presas a cabezazos.
ZKN_X_409_000	Tiene sesos pequeños porque su duro cráneo, que soporta cualquier golpe, les impide desarrollarse.
ZKN_X_410_000	Se abrillanta la cara frotándola contra los árboles. Es vulnerable a los ataques por la espalda.
ZKN_X_411_000	Se alineaban y creaban una barrera que ningún enemigo podía cruzar. Así protegían a sus crías.
ZKN_X_412_000	Para protegerse de los vientos fríos invernales, se cubre con un caparazón de ramas y hojas.
ZKN_X_413_000	Su apariencia varía según dónde evolucione. Los materiales que haya pasan a formar parte de su cuerpo.
ZKN_X_414_000	Le encanta la miel de las flores y roba la que recoge Combee.
ZKN_X_415_000	El trío se forma al nacer y se pasa la vida recogiendo miel de las flores para satisfacer a Vespiquen.
ZKN_X_416_000	Cría larvas en los panales de su cuerpo. Segrega diversas feromonas de su cuerpo con las cuales controla a sus crías.
ZKN_X_417_000	Crea bolas de pelo que crepitan con electricidad estática. Las almacena en agujeros de árboles.
ZKN_X_418_000	Nada rotando sus dos colas a modo de tornillo. Cuando bucea, el flotador se pliega.
ZKN_X_419_000	Nada gracias a su flotador. Ayuda en los rescates de gente que se está ahogando.
ZKN_X_420_000	Bajo la luz solar es rojo. La esfera pequeña pierde sus nutrientes y se seca para anunciar la evolución.
ZKN_X_421_000	Cuando los rayos de sol inundan su capullo, abre de par en par sus pétalos y se vuelve muy dinámico.
ZKN_X_422_000	No hay que apretarle muy fuerte, ya que, si lo haces, secreta un misterioso fluido morado.
ZKN_X_423_000	Si se ve amenazado por sus enemigos naturales, segrega un líquido morado y huye rápidamente.
ZKN_X_424_000	Habitan en grandes colonias y forman anillos uniendo sus colas, aparentemente en signo de amistad.
ZKN_X_425_000	Está formado por los espíritus de personas y Pokémon. Le encantan las estaciones húmedas.
ZKN_X_426_000	Transporta a gente y a Pokémon volando, pero, como se deja llevar, puede acabar en cualquier sitio.
ZKN_X_427_000	Lleva las orejas enrolladas. Cuando las extiende, golpea con tal fuerza que incluso puede romper rocas.
ZKN_X_428_000	Este Pokémon resulta muy precavido. Si siente peligro, escapa corriendo a grandes saltos.
ZKN_X_429_000	Recita cánticos. Algunos de ellos atormentan a sus rivales, mientras que otros producen felicidad.
ZKN_X_430_000	Si uno lanza un grito profundo, los demás acuden. Por eso se le llama también Invocador de la Noche.
ZKN_X_431_000	Araña cuando está enfadado y ronronea cuando está cariñoso. Su imprevisibilidad es famosa.
ZKN_X_432_000	Si se siente a gusto, no tiene ningún reparo en apropiarse de las moradas de otros Pokémon.
ZKN_X_433_000	Emite un tintineo cada vez que salta. Ensordece a sus rivales con sonidos de alta frecuencia.
ZKN_X_434_000	Expulsa un fluido maloliente por sus cuartos traseros. El hedor repele Pokémon en un radio de 2 km.
ZKN_X_435_000	Para atacar, emite un fluido maloliente por la punta de su cola que puede llegar a más de 50 m.
ZKN_X_436_000	Antaño se creía que en los dibujos de su parte posterior residía una fuerza misteriosa.
ZKN_X_437_000	Desde antaño se adora a este Pokémon para que propicie lluvias abundantes. A veces se esconde bajo tierra.
ZKN_X_438_000	Prefiere entornos áridos. Sus ojos expulsan agua para ajustar los niveles de fluido corporal.
ZKN_X_439_000	Desconcierta a sus rivales imitando sus movimientos a la perfección y aprovecha para darse a la fuga.
ZKN_X_440_000	Les da a sus amigos una roca con forma de huevo que transporta en la bolsa de su panza.
ZKN_X_441_000	Imita los sonidos de sus rivales, haciéndoles creer que son amigos e impidiendo que le ataquen.
ZKN_X_442_000	Se formó a partir de 108 espíritus. Está unido a la fisura de una piedra angular mística.
ZKN_X_443_000	Vive en agujeros en las cuevas, al amparo del calor geotérmico. Si se acerca un enemigo, le muerde.
ZKN_X_444_000	Le gustan las cosas brillantes. Busca tesoros en cuevas y se lleva el botín a su nido.
ZKN_X_445_000	Cuando despliega su cuerpo y sus alas, parece un avión a reacción. Vuela a velocidad sónica.
ZKN_X_446_000	Esconde comida bajo el largo pelo de su cuerpo, pero más tarde lo olvida.
ZKN_X_447_000	Se comunica con los suyos mediante la emisión de unas ondas que cambian de forma en función de los sentimientos.
ZKN_X_448_000	Puede leer los pensamientos y movimientos de su adversario a través de su aura.
ZKN_X_449_000	Vive en zonas áridas. En lugar de sudar, su cuerpo expulsa granos de arena.
ZKN_X_450_000	Hace gala de su fuerza abriendo su enorme boca. Para atacar levanta gran cantidad de arena.
ZKN_X_451_000	Agarra a sus presas con las pinzas de la cola y les inyecta veneno. Espera hasta que hace efecto.
ZKN_X_452_000	Aunque sabe que puede aplastar al rival con su gran fuerza, le gusta dar el golpe de gracia con su virulento veneno.
ZKN_X_453_000	Tiene bolsas venenosas en las mejillas. Pilla desprevenidos a sus rivales para pincharles.
ZKN_X_454_000	Almacena veneno en una bolsa de la garganta. Cuando croa, este se agita para lograr mayor potencia.
ZKN_X_455_000	Atrae a sus presas con saliva de olor dulce y las mastica. Tarda todo un día en comérselas.
ZKN_X_456_000	La línea que le recorre el costado puede almacenar luz solar. Brilla con mucha fuerza por la noche.
ZKN_X_457_000	Vive en las profundidades marinas. Atrae a sus presas con parpadeos del dibujo de sus cuatro aletas.
ZKN_X_458_000	Los símbolos de su espalda cambian según la región. A veces se mezcla con bancos de Remoraid y nada junto a ellos.
ZKN_X_459_000	En las estaciones frías baja al pie de la montaña, pero regresa a las cimas nevadas en primavera.
ZKN_X_460_000	Genera ventiscas con las que cubre de nieve grandes áreas. Se le llama el Monstruo de Hielo.
ZKN_X_461_000	Vive en zonas nevadas. Deja marcas en los árboles con sus garras para comunicarse con sus compañeros.
ZKN_X_462_000	Emiten campos magnéticos tan potentes que se atraen entre sí e incluso pueden llegar a inmovilizarse.
ZKN_X_463_000	Agarra cosas con su lengua extensible. Si te acercas mucho, te deja lleno de babas.
ZKN_X_464_000	Lanza Geodude por los agujeros de las manos. Gracias a Protector resiste erupciones volcánicas.
ZKN_X_465_000	Atrapa a su presa desplegando las ramas de sus brazos, que no le importa perder ante depredadores.
ZKN_X_466_000	Al almacenar mucha electricidad, desprende chispas de una claridad increíble entre sus dos cuernos.
ZKN_X_467_000	Sus brazos disparan bolas de fuego de más de 2000 ºC. Vive en cráteres volcánicos.
ZKN_X_468_000	Se dice que aparece en zonas pacíficas y las bendice con sus dones.
ZKN_X_469_000	Su técnica favorita consiste en volar a gran velocidad y despedazar con su mandíbula a su oponente en un instante.
ZKN_X_470_000	En días soleados duerme y hace la fotosíntesis, emitiendo aire puro a su alrededor.
ZKN_X_471_000	Controla su temperatura corporal para congelar el ambiente y causar ráfagas de nieve en polvo.
ZKN_X_472_000	Espera a sus presas colgado de una rama bocabajo. Cuando llega su oportunidad, se lanza en picado.
